group	variable	value
HE07P059	human_gut	0
HE07P061	human_gut	0
HE07P063	human_gut	1
HE07P064	human_gut	8
HE07P066	human_gut	0
HE07P068	human_gut	0
HE07P071	human_gut	0
HE07P072	human_gut	0
HE07P073	human_gut	0
HE07P074	human_gut	0
HE07P075	human_gut	1
HE07P077	human_gut	0
HE07P078	human_gut	0
HE10P003	human_gut	2
HE10P049	human_gut	0
HE10P054	human_gut	0
HG00P003	human_gut	6
HG00P010	human_gut	0
HG00P011	human_gut	0
HG00P012	human_gut	5
HG00P014	human_gut	3
HG00P021	human_gut	0
HG00P022	human_gut	4
HG00P023	human_gut	0
HG00P024	human_gut	0
HG00P025	human_gut	4
HG00P026	human_gut	0
HG00P028	human_gut	0
HG00P046	human_gut	0
HG00P047	human_gut	0
HG00P048	human_gut	0
HG00P050	human_gut	0
HG00P051	human_gut	0
HG00P055	human_gut	0
HG00P056	human_gut	0
HG00P058	human_gut	0
HG00P059	human_gut	0
HG00P061	human_gut	0
HG00P063	human_gut	0
HG00P064	human_gut	3
HG00P066	human_gut	0
HG00P071	human_gut	1
HG00P072	human_gut	1
HG00P073	human_gut	0
HG00P074	human_gut	1
HG00P075	human_gut	0
HG00P077	human_gut	1
HG00P078	human_gut	0
HG00P082	human_gut	0
HS00P003	human_gut	0
HS00P004	human_gut	25
HS00P010	human_gut	29
HS00P011	human_gut	19
HS00P012	human_gut	0
HS00P014	human_gut	20
HS00P019	human_gut	49
HS00P025	human_gut	3
HS00P029	human_gut	0
HS00P034	human_gut	1
HS00P036	human_gut	0
HS00P040	human_gut	0
HS00P041	human_gut	0
HS00P042	human_gut	0
HS00P044	human_gut	0
HS00P045	human_gut	0
HS00P046	human_gut	0
HS00P047	human_gut	0
HS00P048	human_gut	0
HS00P050	human_gut	0
HS00P051	human_gut	0
HS00P055	human_gut	0
HS00P056	human_gut	4
HS00P057	human_gut	0
HS00P058	human_gut	0
HS00P059	human_gut	1
HS00P061	human_gut	1
HS00P063	human_gut	0
HS00P064	human_gut	0
HS00P068	human_gut	1
HS00P071	human_gut	0
HS00P072	human_gut	0
HS00P073	human_gut	3
HS00P074	human_gut	0
HS00P075	human_gut	0
HS00P077	human_gut	0
HS00P082	human_gut	1
HS00P109	human_gut	0
HS00P110	human_gut	0
HS00P118	human_gut	0
HS00P137	human_gut	0
HS00P142	human_gut	0
HS00P167	human_gut	1
HS00P176	human_gut	5
HS00P179	human_gut	0
HS00P192	human_gut	1
HS00P198	human_gut	0
HS00P201	human_gut	0
HS00P93	human_gut	0
HS00P96	human_gut	0
HS03P003	human_gut	0
HS03P004	human_gut	27
HS03P005	human_gut	53
HS03P010	human_gut	7
HS03P011	human_gut	3
HS03P012	human_gut	3
HS03P014	human_gut	9
HS03P019	human_gut	6
HS03P024	human_gut	0
HS03P025	human_gut	0
HS03P026	human_gut	0
HS03P029	human_gut	0
HS03P031	human_gut	0
HS03P034	human_gut	0
HS03P035	human_gut	0
HS03P040	human_gut	0
HS03P041	human_gut	0
HS03P042	human_gut	0
HS03P044	human_gut	0
HS03P045	human_gut	0
HS03P046	human_gut	0
HS03P047	human_gut	0
HS03P048	human_gut	1
HS03P050	human_gut	0
HS03P051	human_gut	0
HS03P055	human_gut	0
HS03P056	human_gut	0
HS03P057	human_gut	0
HS03P058	human_gut	0
HS03P059	human_gut	0
HS03P061	human_gut	0
HS03P063	human_gut	40
HS03P064	human_gut	0
HS03P066	human_gut	0
HS03P067	human_gut	0
HS03P068	human_gut	3
HS03P071	human_gut	0
HS03P072	human_gut	0
HS03P073	human_gut	0
HS03P074	human_gut	0
HS03P075	human_gut	11
HS03P077	human_gut	2
HS07P004	human_gut	11
HS07P010	human_gut	64
HS07P011	human_gut	5
HS07P012	human_gut	12
HS07P014	human_gut	7
HS07P019	human_gut	4
HS07P024	human_gut	1
HS07P025	human_gut	0
HS07P026	human_gut	0
HS07P029	human_gut	0
HS07P031	human_gut	0
HS07P034	human_gut	0
HS07P035	human_gut	0
HS07P036	human_gut	0
HS07P040	human_gut	0
HS07P041	human_gut	0
HS07P042	human_gut	0
HS07P045	human_gut	0
HS07P046	human_gut	1
HS07P047	human_gut	0
HS07P048	human_gut	1
HS07P050	human_gut	0
HS07P051	human_gut	45
HS07P055	human_gut	0
HS07P056	human_gut	0
HS07P057	human_gut	0
HS07P058	human_gut	0
HS07P059	human_gut	3
HS07P061	human_gut	0
HS07P063	human_gut	1
HS07P064	human_gut	2
HS07P066	human_gut	0
HS07P068	human_gut	0
HS07P071	human_gut	1
HS07P072	human_gut	0
HS07P073	human_gut	0
HS07P074	human_gut	1
HS07P075	human_gut	5
HS07P077	human_gut	3
HS10P003	human_gut	0
IE03P013	human_gut	0
IE03P020	human_gut	0
IE03P027	human_gut	0
IE03P052	human_gut	0
IE03P053	human_gut	0
IE03P062	human_gut	0
IE03P069	human_gut	2
IE03P070	human_gut	1
IE07P013	human_gut	0
IE07P020	human_gut	1
IE07P027	human_gut	0
IE07P052	human_gut	0
IE07P053	human_gut	0
IE07P062	human_gut	0
IE07P069	human_gut	0
IE07P070	human_gut	0
IG00P013	human_gut	18
IG00P020	human_gut	0
IG00P052	human_gut	0
IG00P053	human_gut	0
IG00P062	human_gut	0
IG00P069	human_gut	1
IG00P070	human_gut	0
IS00P013	human_gut	0
IS00P020	human_gut	10
IS00P027	human_gut	0
IS00P033	human_gut	0
IS00P038	human_gut	0
IS00P039	human_gut	0
IS00P043	human_gut	0
IS00P052	human_gut	1
IS00P053	human_gut	0
IS00P062	human_gut	0
IS00P069	human_gut	0
IS00P070	human_gut	0
IS00P081	human_gut	4
IS00P083	human_gut	15
IS03P020	human_gut	0
IS03P027	human_gut	1
IS03P033	human_gut	0
IS03P038	human_gut	1
IS03P039	human_gut	0
IS03P043	human_gut	0
IS03P052	human_gut	2
IS03P053	human_gut	0
IS03P062	human_gut	0
IS03P069	human_gut	5
IS03P070	human_gut	1
IS03P081	human_gut	0
IS03P082	human_gut	2
IS03P083	human_gut	0
IS07P013	human_gut	3
IS07P020	human_gut	0
IS07P027	human_gut	1
IS07P033	human_gut	0
IS07P038	human_gut	0
IS07P039	human_gut	0
IS07P043	human_gut	0
IS07P052	human_gut	1
IS07P053	human_gut	0
IS07P062	human_gut	0
IS07P069	human_gut	7
IS07P070	human_gut	6
DE03P016	human_associated	0
DE03P017	human_associated	0
DE03P049	human_associated	0
DE03P054	human_associated	1
DE03P060	human_associated	0
DE03P065	human_associated	1
DE03P076	human_associated	1
DE03P081	human_associated	0
DE03P083	human_associated	0
DE07P016	human_associated	3
DE07P049	human_associated	0
DE07P054	human_associated	2
DE07P060	human_associated	4
DE07P065	human_associated	4
DE07P076	human_associated	0
DE08P017	human_associated	10
DE10P016	human_associated	50
DG00P016	human_associated	3
DG00P017	human_associated	0
DG00P049	human_associated	0
DG00P054	human_associated	1
DG00P060	human_associated	0
DG00P076	human_associated	7
DG00P081	human_associated	0
DG00P083	human_associated	0
DS00P030	human_associated	0
DS00P037	human_associated	13
DS00P049	human_associated	0
DS00P054	human_associated	0
DS00P060	human_associated	0
DS00P065	human_associated	0
DS00P076	human_associated	0
DS00P119	human_associated	0
DS00P138	human_associated	1
DS00P140	human_associated	0
DS00P166	human_associated	0
DS00P172	human_associated	0
DS00P180	human_associated	0
DS00P191	human_associated	1
DS00P193	human_associated	0
DS00P194	human_associated	1
DS00P196	human_associated	0
DS03P016	human_associated	2
DS03P017	human_associated	1
DS03P030	human_associated	1
DS03P037	human_associated	104
DS03P049	human_associated	0
DS03P054	human_associated	1
DS03P060	human_associated	0
DS03P065	human_associated	34
DS03P076	human_associated	2
DS03P237	human_associated	0
DS03P239	human_associated	0
DS03P245	human_associated	5
DS03P272	human_associated	1
DS03P279	human_associated	1
DS03P288	human_associated	0
DS03P295	human_associated	0
DS03P298	human_associated	0
DS03P312	human_associated	0
DS03P313	human_associated	0
DS04P138	human_associated	0
DS04P194	human_associated	0
DS04P86	human_associated	0
DS05P114	human_associated	0
DS05P196	human_associated	0
DS06P140	human_associated	0
DS06P180	human_associated	0
DS07P016	human_associated	1
DS07P037	human_associated	29
DS07P049	human_associated	0
DS07P054	human_associated	1
DS07P060	human_associated	0
DS07P065	human_associated	7
DS07P076	human_associated	0
DS07P172	human_associated	0
DS07P193	human_associated	0
DS08P017	human_associated	4
DS08P191	human_associated	4
DS10P016	human_associated	1
DS10P049	human_associated	0
DS10P054	human_associated	4
DS10P166	human_associated	0
HE02P026	human_associated	0
HE03P003	human_associated	4
HE03P004	human_associated	0
HE03P005	human_associated	7
HE03P010	human_associated	10
HE03P011	human_associated	0
HE03P012	human_associated	0
HE03P014	human_associated	0
HE03P019	human_associated	1
HE03P021	human_associated	4
HE03P022	human_associated	1
HE03P023	human_associated	0
HE03P024	human_associated	0
HE03P025	human_associated	0
HE03P028	human_associated	0
HE03P046	human_associated	0
HE03P047	human_associated	0
HE03P048	human_associated	3
HE03P050	human_associated	0
HE03P051	human_associated	0
HE03P055	human_associated	1
HE03P056	human_associated	47
HE03P057	human_associated	8
HE03P058	human_associated	1
HE03P059	human_associated	0
HE03P061	human_associated	3
HE03P063	human_associated	1
HE03P064	human_associated	5
HE03P066	human_associated	0
HE03P067	human_associated	1
HE03P068	human_associated	2
HE03P071	human_associated	5
HE03P072	human_associated	27
HE03P073	human_associated	0
HE03P074	human_associated	0
HE03P075	human_associated	9
HE03P077	human_associated	0
HE03P078	human_associated	0
HE03P082	human_associated	0
HE05P026	human_associated	0
HE07P004	human_associated	6
HE07P010	human_associated	0
HE07P012	human_associated	2
HE07P019	human_associated	2
HE07P021	human_associated	0
HE07P022	human_associated	0
HE07P023	human_associated	0
HE07P024	human_associated	0
HE07P025	human_associated	3
HE07P028	human_associated	0
HE07P046	human_associated	0
HE07P047	human_associated	0
HE07P048	human_associated	1
HE07P051	human_associated	0
HE07P055	human_associated	0
HE07P056	human_associated	6
HE07P057	human_associated	3
HE07P058	human_associated	0
HE07P059	human_associated	0
HE07P061	human_associated	0
HE07P063	human_associated	1
HE07P064	human_associated	8
HE07P066	human_associated	0
HE07P068	human_associated	1
HE07P071	human_associated	2
HE07P072	human_associated	0
HE07P073	human_associated	0
HE07P074	human_associated	0
HE07P075	human_associated	1
HE07P077	human_associated	0
HE07P078	human_associated	0
HE10P003	human_associated	2
HE10P049	human_associated	0
HE10P054	human_associated	1
HG00P003	human_associated	6
HG00P010	human_associated	0
HG00P011	human_associated	8
HG00P012	human_associated	5
HG00P014	human_associated	3
HG00P021	human_associated	2
HG00P022	human_associated	4
HG00P023	human_associated	0
HG00P024	human_associated	0
HG00P025	human_associated	4
HG00P026	human_associated	0
HG00P028	human_associated	0
HG00P046	human_associated	0
HG00P047	human_associated	0
HG00P048	human_associated	0
HG00P050	human_associated	0
HG00P051	human_associated	0
HG00P055	human_associated	1
HG00P056	human_associated	3
HG00P058	human_associated	0
HG00P059	human_associated	0
HG00P061	human_associated	0
HG00P063	human_associated	0
HG00P064	human_associated	3
HG00P066	human_associated	0
HG00P071	human_associated	1
HG00P072	human_associated	6
HG00P073	human_associated	0
HG00P074	human_associated	1
HG00P075	human_associated	0
HG00P077	human_associated	1
HG00P078	human_associated	0
HG00P082	human_associated	0
HS00P003	human_associated	0
HS00P004	human_associated	25
HS00P010	human_associated	57
HS00P011	human_associated	21
HS00P012	human_associated	0
HS00P014	human_associated	20
HS00P019	human_associated	49
HS00P025	human_associated	7
HS00P029	human_associated	0
HS00P034	human_associated	3
HS00P036	human_associated	3
HS00P040	human_associated	1
HS00P041	human_associated	0
HS00P042	human_associated	0
HS00P044	human_associated	0
HS00P045	human_associated	0
HS00P046	human_associated	0
HS00P047	human_associated	0
HS00P048	human_associated	0
HS00P050	human_associated	0
HS00P051	human_associated	0
HS00P055	human_associated	0
HS00P056	human_associated	4
HS00P057	human_associated	0
HS00P058	human_associated	0
HS00P059	human_associated	1
HS00P061	human_associated	1
HS00P063	human_associated	0
HS00P064	human_associated	0
HS00P068	human_associated	1
HS00P071	human_associated	1
HS00P072	human_associated	2
HS00P073	human_associated	9
HS00P074	human_associated	28
HS00P075	human_associated	0
HS00P077	human_associated	25
HS00P082	human_associated	5
HS00P109	human_associated	0
HS00P110	human_associated	0
HS00P118	human_associated	0
HS00P137	human_associated	0
HS00P142	human_associated	0
HS00P167	human_associated	1
HS00P176	human_associated	5
HS00P179	human_associated	1
HS00P192	human_associated	1
HS00P198	human_associated	0
HS00P201	human_associated	1
HS00P93	human_associated	0
HS00P96	human_associated	0
HS03P003	human_associated	0
HS03P004	human_associated	27
HS03P005	human_associated	56
HS03P010	human_associated	10
HS03P011	human_associated	3
HS03P012	human_associated	3
HS03P014	human_associated	10
HS03P019	human_associated	6
HS03P024	human_associated	1
HS03P025	human_associated	0
HS03P026	human_associated	0
HS03P029	human_associated	0
HS03P031	human_associated	2
HS03P034	human_associated	0
HS03P035	human_associated	8
HS03P040	human_associated	0
HS03P041	human_associated	12
HS03P042	human_associated	8
HS03P044	human_associated	0
HS03P045	human_associated	0
HS03P046	human_associated	0
HS03P047	human_associated	0
HS03P048	human_associated	1
HS03P050	human_associated	0
HS03P051	human_associated	0
HS03P055	human_associated	0
HS03P056	human_associated	0
HS03P057	human_associated	0
HS03P058	human_associated	0
HS03P059	human_associated	6
HS03P061	human_associated	0
HS03P063	human_associated	44
HS03P064	human_associated	0
HS03P066	human_associated	0
HS03P067	human_associated	0
HS03P068	human_associated	3
HS03P071	human_associated	2
HS03P072	human_associated	0
HS03P073	human_associated	0
HS03P074	human_associated	119
HS03P075	human_associated	12
HS03P077	human_associated	2
HS07P004	human_associated	13
HS07P010	human_associated	70
HS07P011	human_associated	5
HS07P012	human_associated	12
HS07P014	human_associated	7
HS07P019	human_associated	4
HS07P024	human_associated	1
HS07P025	human_associated	0
HS07P026	human_associated	0
HS07P029	human_associated	0
HS07P031	human_associated	1
HS07P034	human_associated	0
HS07P035	human_associated	8
HS07P036	human_associated	9
HS07P040	human_associated	0
HS07P041	human_associated	1
HS07P042	human_associated	1
HS07P045	human_associated	6
HS07P046	human_associated	1
HS07P047	human_associated	0
HS07P048	human_associated	1
HS07P050	human_associated	0
HS07P051	human_associated	48
HS07P055	human_associated	0
HS07P056	human_associated	0
HS07P057	human_associated	0
HS07P058	human_associated	2
HS07P059	human_associated	3
HS07P061	human_associated	0
HS07P063	human_associated	1
HS07P064	human_associated	2
HS07P066	human_associated	0
HS07P068	human_associated	0
HS07P071	human_associated	5
HS07P072	human_associated	1
HS07P073	human_associated	0
HS07P074	human_associated	4
HS07P075	human_associated	6
HS07P077	human_associated	3
HS10P003	human_associated	0
IE03P013	human_associated	0
IE03P020	human_associated	0
IE03P027	human_associated	0
IE03P052	human_associated	0
IE03P053	human_associated	0
IE03P062	human_associated	0
IE03P069	human_associated	2
IE03P070	human_associated	1
IE07P013	human_associated	0
IE07P020	human_associated	1
IE07P027	human_associated	0
IE07P052	human_associated	4
IE07P053	human_associated	0
IE07P062	human_associated	0
IE07P069	human_associated	0
IE07P070	human_associated	0
IG00P013	human_associated	18
IG00P020	human_associated	0
IG00P052	human_associated	0
IG00P053	human_associated	0
IG00P062	human_associated	0
IG00P069	human_associated	1
IG00P070	human_associated	0
IS00P013	human_associated	0
IS00P020	human_associated	10
IS00P027	human_associated	0
IS00P033	human_associated	11
IS00P038	human_associated	18
IS00P039	human_associated	3
IS00P043	human_associated	0
IS00P052	human_associated	4
IS00P053	human_associated	0
IS00P062	human_associated	0
IS00P069	human_associated	1
IS00P070	human_associated	1
IS00P081	human_associated	4
IS00P083	human_associated	108
IS03P020	human_associated	0
IS03P027	human_associated	1
IS03P033	human_associated	1
IS03P038	human_associated	28
IS03P039	human_associated	0
IS03P043	human_associated	0
IS03P052	human_associated	2
IS03P053	human_associated	0
IS03P062	human_associated	0
IS03P069	human_associated	5
IS03P070	human_associated	4
IS03P081	human_associated	0
IS03P082	human_associated	2
IS03P083	human_associated	0
IS07P013	human_associated	3
IS07P020	human_associated	0
IS07P027	human_associated	1
IS07P033	human_associated	3
IS07P038	human_associated	13
IS07P039	human_associated	0
IS07P043	human_associated	0
IS07P052	human_associated	1
IS07P053	human_associated	0
IS07P062	human_associated	0
IS07P069	human_associated	7
IS07P070	human_associated	7
DE03P016	mammal_gut	0
DE03P017	mammal_gut	0
DE03P049	mammal_gut	0
DE03P054	mammal_gut	0
DE03P060	mammal_gut	0
DE03P065	mammal_gut	1
DE03P076	mammal_gut	1
DE03P081	mammal_gut	0
DE03P083	mammal_gut	0
DE07P016	mammal_gut	3
DE07P049	mammal_gut	0
DE07P054	mammal_gut	0
DE07P060	mammal_gut	0
DE07P065	mammal_gut	4
DE07P076	mammal_gut	0
DE08P017	mammal_gut	10
DE10P016	mammal_gut	50
DG00P016	mammal_gut	3
DG00P017	mammal_gut	0
DG00P049	mammal_gut	0
DG00P054	mammal_gut	0
DG00P060	mammal_gut	0
DG00P076	mammal_gut	5
DG00P081	mammal_gut	0
DG00P083	mammal_gut	0
DS00P030	mammal_gut	0
DS00P037	mammal_gut	0
DS00P049	mammal_gut	0
DS00P054	mammal_gut	0
DS00P060	mammal_gut	0
DS00P065	mammal_gut	0
DS00P076	mammal_gut	0
DS00P119	mammal_gut	0
DS00P138	mammal_gut	1
DS00P140	mammal_gut	0
DS00P166	mammal_gut	0
DS00P172	mammal_gut	0
DS00P180	mammal_gut	0
DS00P191	mammal_gut	0
DS00P193	mammal_gut	0
DS00P194	mammal_gut	1
DS00P196	mammal_gut	0
DS03P016	mammal_gut	2
DS03P017	mammal_gut	1
DS03P030	mammal_gut	0
DS03P037	mammal_gut	0
DS03P049	mammal_gut	0
DS03P054	mammal_gut	1
DS03P060	mammal_gut	0
DS03P065	mammal_gut	34
DS03P076	mammal_gut	2
DS03P237	mammal_gut	0
DS03P239	mammal_gut	0
DS03P245	mammal_gut	4
DS03P272	mammal_gut	1
DS03P279	mammal_gut	1
DS03P288	mammal_gut	0
DS03P295	mammal_gut	0
DS03P298	mammal_gut	0
DS03P312	mammal_gut	0
DS03P313	mammal_gut	0
DS04P138	mammal_gut	0
DS04P194	mammal_gut	0
DS04P86	mammal_gut	0
DS05P114	mammal_gut	0
DS05P196	mammal_gut	0
DS06P140	mammal_gut	0
DS06P180	mammal_gut	0
DS07P016	mammal_gut	1
DS07P037	mammal_gut	0
DS07P049	mammal_gut	0
DS07P054	mammal_gut	1
DS07P060	mammal_gut	0
DS07P065	mammal_gut	7
DS07P076	mammal_gut	0
DS07P172	mammal_gut	0
DS07P193	mammal_gut	0
DS08P017	mammal_gut	4
DS08P191	mammal_gut	0
DS10P016	mammal_gut	1
DS10P049	mammal_gut	0
DS10P054	mammal_gut	4
DS10P166	mammal_gut	0
HE02P026	mammal_gut	0
HE03P003	mammal_gut	4
HE03P004	mammal_gut	0
HE03P005	mammal_gut	7
HE03P010	mammal_gut	10
HE03P011	mammal_gut	0
HE03P012	mammal_gut	0
HE03P014	mammal_gut	0
HE03P019	mammal_gut	0
HE03P021	mammal_gut	4
HE03P022	mammal_gut	1
HE03P023	mammal_gut	0
HE03P024	mammal_gut	0
HE03P025	mammal_gut	0
HE03P028	mammal_gut	0
HE03P046	mammal_gut	0
HE03P047	mammal_gut	0
HE03P048	mammal_gut	1
HE03P050	mammal_gut	0
HE03P051	mammal_gut	0
HE03P055	mammal_gut	0
HE03P056	mammal_gut	0
HE03P057	mammal_gut	0
HE03P058	mammal_gut	1
HE03P059	mammal_gut	0
HE03P061	mammal_gut	1
HE03P063	mammal_gut	1
HE03P064	mammal_gut	4
HE03P066	mammal_gut	0
HE03P067	mammal_gut	1
HE03P068	mammal_gut	2
HE03P071	mammal_gut	4
HE03P072	mammal_gut	0
HE03P073	mammal_gut	0
HE03P074	mammal_gut	0
HE03P075	mammal_gut	9
HE03P077	mammal_gut	0
HE03P078	mammal_gut	0
HE03P082	mammal_gut	0
HE05P026	mammal_gut	0
HE07P004	mammal_gut	6
HE07P010	mammal_gut	0
HE07P012	mammal_gut	2
HE07P019	mammal_gut	2
HE07P021	mammal_gut	0
HE07P022	mammal_gut	0
HE07P023	mammal_gut	0
HE07P024	mammal_gut	0
HE07P025	mammal_gut	3
HE07P028	mammal_gut	0
HE07P046	mammal_gut	0
HE07P047	mammal_gut	0
HE07P048	mammal_gut	0
HE07P051	mammal_gut	0
HE07P055	mammal_gut	0
HE07P056	mammal_gut	0
HE07P057	mammal_gut	0
HE07P058	mammal_gut	0
HE07P059	mammal_gut	0
HE07P061	mammal_gut	0
HE07P063	mammal_gut	1
HE07P064	mammal_gut	8
HE07P066	mammal_gut	0
HE07P068	mammal_gut	0
HE07P071	mammal_gut	0
HE07P072	mammal_gut	0
HE07P073	mammal_gut	0
HE07P074	mammal_gut	0
HE07P075	mammal_gut	1
HE07P077	mammal_gut	0
HE07P078	mammal_gut	0
HE10P003	mammal_gut	2
HE10P049	mammal_gut	0
HE10P054	mammal_gut	0
HG00P003	mammal_gut	6
HG00P010	mammal_gut	0
HG00P011	mammal_gut	0
HG00P012	mammal_gut	5
HG00P014	mammal_gut	3
HG00P021	mammal_gut	0
HG00P022	mammal_gut	4
HG00P023	mammal_gut	0
HG00P024	mammal_gut	0
HG00P025	mammal_gut	4
HG00P026	mammal_gut	0
HG00P028	mammal_gut	0
HG00P046	mammal_gut	0
HG00P047	mammal_gut	0
HG00P048	mammal_gut	0
HG00P050	mammal_gut	0
HG00P051	mammal_gut	0
HG00P055	mammal_gut	0
HG00P056	mammal_gut	0
HG00P058	mammal_gut	0
HG00P059	mammal_gut	0
HG00P061	mammal_gut	0
HG00P063	mammal_gut	0
HG00P064	mammal_gut	3
HG00P066	mammal_gut	0
HG00P071	mammal_gut	1
HG00P072	mammal_gut	1
HG00P073	mammal_gut	0
HG00P074	mammal_gut	1
HG00P075	mammal_gut	0
HG00P077	mammal_gut	1
HG00P078	mammal_gut	0
HG00P082	mammal_gut	0
HS00P003	mammal_gut	0
HS00P004	mammal_gut	25
HS00P010	mammal_gut	29
HS00P011	mammal_gut	19
HS00P012	mammal_gut	0
HS00P014	mammal_gut	20
HS00P019	mammal_gut	49
HS00P025	mammal_gut	3
HS00P029	mammal_gut	0
HS00P034	mammal_gut	1
HS00P036	mammal_gut	0
HS00P040	mammal_gut	0
HS00P041	mammal_gut	0
HS00P042	mammal_gut	0
HS00P044	mammal_gut	0
HS00P045	mammal_gut	0
HS00P046	mammal_gut	0
HS00P047	mammal_gut	0
HS00P048	mammal_gut	0
HS00P050	mammal_gut	0
HS00P051	mammal_gut	0
HS00P055	mammal_gut	0
HS00P056	mammal_gut	4
HS00P057	mammal_gut	0
HS00P058	mammal_gut	0
HS00P059	mammal_gut	1
