SampleID	richness	chao1	ACE	shannon	simpson	invsimpson
IE03P013	406	597.25	549.582925240563	3.48330376160591	0.89121104	9.19210919931581
IE03P020	485	644.078947368421	652.311103113553	4.17731753931765	0.94510556	18.216781153064
IE03P027	415	591.448979591837	564.316425643147	4.27980359820777	0.9671615	30.4520608432176
IE03P052	384	548.454545454545	560.181634862984	3.98660473485557	0.9548435	22.1452061165059
IE03P053	452	621.677966101695	594.268953944675	3.93577235176256	0.93410804	15.1763583903104
IE03P062	258	331	326.332356343375	3.22740469968193	0.90697408	10.7496921288174
IE03P069	450	561.567567567568	565.843477057442	4.13226809622627	0.9577287	23.6567127105152
IE03P070	482	629.105263157895	589.713388758223	4.52403826501192	0.97253882	36.415041159921
IE07P013	440	581.044117647059	586.017899392403	3.96495711693748	0.9403027	16.7511763513593
IE07P020	480	593.310810810811	606.482634984917	4.70165924675445	0.97972062	49.3111722350486
IE07P027	370	566.9375	566.154948594227	4.05699236684667	0.95604398	22.7500123987568
IE07P052	404	509.35593220339	517.018850768781	4.23590884644953	0.96356882	27.4490148274088
IE07P053	399	553.468085106383	524.613494827529	3.92098933650018	0.9353131	15.4590805866412
IE07P062	270	347.142857142857	354.81599403304	3.52379066221508	0.9391189	16.425458804128
IE07P069	467	618.033898305085	603.294842811659	4.55514940546843	0.97285366	36.8373784458605
IE07P070	270	359.146341463415	372.248220011481	2.96482467382125	0.8216267	5.60622021345123
IG00P013	482	627.430769230769	621.595855426357	4.73197531041778	0.97936348	48.457782610634
IG00P020	513	625.147058823529	611.295680316933	4.8091081874864	0.97896426	47.538142228417
IG00P052	433	586.637931034483	572.570545805487	3.81991440636434	0.9037082	10.3851002889135
IG00P053	369	470.181818181818	479.659730469085	4.03868997593574	0.94730536	18.9772622035182
IG00P062	269	353.090909090909	344.061249556214	3.58015507785285	0.93489562	15.3599496685169
IG00P069	437	572.283783783784	585.383069486477	4.0352267483649	0.96089092	25.56950968931
IG00P070	513	606.428571428571	596.365515348136	4.90690253357102	0.97974306	49.3657975982552
IS00P013	437	553.45	572.47041940298	3.51147476315382	0.89045734	9.12886358611339
IS00P020	478	634	623.481326392635	4.19033710981125	0.93719568	15.9224715752037
IS00P027	366	495.642857142857	501.158640762682	3.59247783022009	0.90050178	10.0504310529374
IS00P033	595	719.322916666667	736.931882198803	4.95403282127065	0.98184604	55.0844003181675
IS00P038	495	630.042857142857	622.091500067484	4.20626424601069	0.95727152	23.40359404313
IS00P039	362	492.634146341463	476.685589564712	3.90617470118677	0.9376713	16.0439733220812
IS00P043	379	531.52	520.568618603013	3.78140119938236	0.93276948	14.8741970164741
IS00P052	362	498.418181818182	494.67786314377	3.10961853061967	0.85389834	6.84454919950944
IS00P053	411	497.884057971014	514.0352736441	4.28790090970595	0.9689892	32.2468301365976
IS00P062	278	373.357142857143	374.173688285229	2.63821731348565	0.7974815	4.93782049541153
IS00P069	292	365.88679245283	390.501151781565	3.71011140546035	0.94844038	19.3950226941161
IS00P070	341	481	483.365107913669	3.55455394588948	0.90308824	10.3186651444572
IS00P081	314	405.538461538462	394.391972093556	3.64247100742316	0.92783662	13.8574440387909
IS00P083	309	402.12	412.957349917178	3.70740097697227	0.94287238	17.5046676196208
IS03P020	495	690.258620689655	653.470581772014	4.50675090967474	0.9648112	28.4181330423317
IS03P027	394	501.053571428571	497.597372065759	3.93887156767451	0.93827142	16.1999514649454
IS03P033	532	634.272727272727	630.81615060241	4.8059784728652	0.9804977	51.2760033431954
IS03P038	479	657.134328358209	633.218082624303	3.83369553163056	0.91673396	12.0096980713866
IS03P039	419	593.725490196078	573.598746807011	4.14182083089432	0.96050674	25.3207762539735
IS03P043	425	579.21875	584.04158714256	3.65197582930013	0.9083281	10.9084681347283
IS03P052	387	548.052631578947	566.092888042328	3.96938039907382	0.94887	19.5579894386857
IS03P053	329	430.651162790698	417.948671149629	3.32680274526391	0.87055246	7.72513714822236
IS03P062	260	416.162162162162	408.076508280452	2.81138264601307	0.85071574	6.69862984885346
IS03P069	527	665.265060240964	670.651214830644	4.18219140574104	0.93914752	16.4331839885572
IS03P070	309	436.833333333333	469.389005550621	2.98444008544283	0.85493166	6.89330283919979
IS03P081	376	486.714285714286	517.051026221613	3.91865685781759	0.95568686	22.5666698410449
IS03P082	316	462.653846153846	487.412989039911	3.33569156813701	0.92092428	12.6461067948543
IS03P083	404	592.058823529412	570.043281739702	3.9743336331986	0.95304762	21.2981748742023
IS07P013	426	593.758620689655	589.708588432885	3.70180551254788	0.90270968	10.2785148614991
IS07P020	458	612.967213114754	602.117981466649	4.14142664532164	0.93808648	16.1515610806816
IS07P027	420	530.164179104478	539.220802438933	4.19687712361652	0.95527008	22.3564003691489
IS07P033	543	659.406976744186	669.401230555848	4.6772474380903	0.97512746	40.2049810755154
IS07P038	437	576.041666666667	593.453963732541	3.95646001179072	0.9467296	18.7721511383432
IS07P039	417	544.1	544.94164287119	4.18330571843073	0.95517902	22.3109802596909
IS07P043	411	592.571428571429	530.224730293787	3.95605600616281	0.94416674	17.9104712853951
IS07P052	457	644.924242424242	658.056701629651	4.24189026802172	0.95623458	22.8490895323294
IS07P053	257	410.028571428571	423.662701971254	3.10884783676006	0.85002126	6.66761168949679
IS07P062	250	348.275862068966	325.833799772756	3.51572676360114	0.93729422	15.9474931975968
IS07P069	589	738.259259259259	727.636208987809	4.76250293615613	0.97395346	38.3928153221119
IS07P070	472	597.220588235294	583.323161269257	4.09635301438761	0.93755308	16.0136000302337
