Species	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Kingella|Unassigned	-0.234659291068708	-0.233010066096437	-0.315865298638578	-0.0428624708549176	-0.213926722956213	-0.135968606940245	-0.23766770057346	-0.271484730115946	0.0543537608836779	-0.196779266694497	-0.0715316168450192	-0.27265718765186	-0.210115201040228	-0.0108968703113239	-0.235505071527896	-0.0730606609526833	0.79508784184675	-0.156942891175766	-0.338771951158207	-0.193947493005987	-0.342283259444525	-0.276618258395286	-0.30806497667867	-0.225900417712087	-0.257138184655447	-0.243079094248861	-0.250115846888623	-0.305851174504285	-0.25743386811146	-0.255793808628646	-0.239621160313561	-0.297545078548604	-0.260290728229603	-0.296864030325284	-0.279903324843425	-0.268588295567289	-0.302454619845866	-0.288532082198194	-0.310120285927569	-0.231779021961643	-0.217532593408892	-0.219451772945885	-0.247705785923867	-0.237388449519744	-0.214677535081284	-0.236022766645233	-0.252665986210197	-0.225762765463562	-0.229772104523054	-0.124527628791657	-0.26849450433354	-0.16515631252959	-0.211615869537262	-0.236656716514557	-0.220455078140139	-0.266391060162688	-0.227377966304733	-0.192901087618955	-0.19857622975273	-0.201330955104234	-0.202195361639911	-0.195896021777555	-0.22000643781614	-0.141769870986259	-0.214478946753612	-0.296429040984728	-0.176550711724598	-0.233773027449866	-0.295375880368516	-0.258210825642031	-0.140175344759816	-0.183342416162483	-0.280761720141761	-0.179180057592068	-0.21739954437626	-0.266330361244502	-0.226576319524807	-0.251718085693631	-0.0954284639469832	-0.261631153196198	-0.276222385539392	-0.189033131281294	-0.181284263167704	-0.203515353315686	-0.171432417728607	-0.253782479483519	-0.202163927257776	-0.176304896636197	-0.321701557827816	-0.201997828993071	-0.180952892136874	-0.231735692065704	-0.270152670119997	-0.195742935158719	-0.280297333339534	-0.24369948301411	-0.352501578566918	-0.390030347491977	-0.321923516703279	-0.195508690437258	-0.132096790000404	0.105232902304591	0.0593044506350695	-0.280437905728779	-0.33205137131315	0.0106322974355753	-0.29531112884458	-0.459878756155291	-0.329655573439988	-0.386004138473263	-0.27632447791826	-0.147325515000688	-0.300323505896895	-0.279735265064736	-0.241932910255823	-0.278938412173549	-0.35855498770662	-0.297018094781573	-0.238744074179225	-0.028232572380136	-0.313966864845333	-0.236611932723206	-0.0935979686444275	-0.275953006441802	0.544275056730559	0.286450452126512	-0.182755078651247	-0.166622698746091	-0.186216405501005	-0.0301484457813095	-0.264295974253704	-0.296869634661484	-0.215903530970338	-0.322586283443814	-0.389604628562766	-0.283004526390079
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Unassigned	0.928121106381494	6.51238416505939	2.82488149576241	6.78381923434978	6.25344177019091	7.3179743261941	7.22661826373587	1.26728392606509	2.28574706786024	0.655600241895062	0.287081606305777	1.73040980711968	4.01043284141445	3.85615877630849	3.35918008875552	2.01693438988713	6.20546375436693	6.48550711541191	2.87380416211741	6.01856079494983	2.75834829200093	7.53330337432596	5.12514005989828	2.38550412849634	4.77728471002147	-0.243079094248861	2.71993898746809	2.75356196446927	5.08820431114366	6.36073910707922	1.98516412249879	6.81617483192012	5.99318206338029	5.6910161624441	4.56358388340644	4.90542392881654	3.29207765511922	3.04253145390061	3.96982415675002	1.62252688753787	7.26045049037319	1.73439959692598	5.60352372755547	-0.230978711731678	-0.197278446826852	1.27421666295501	0.351429724927454	-0.199313077365631	0.38424464432784	4.91113998504253	-0.196255319628048	0.317608989912714	-0.204230528046221	-0.191473729499526	2.91809223107589	-0.196651040851813	6.6684068018395	-0.0575504032192478	-0.113085878167844	0.599131446601693	0.542914274962366	-0.20192305596285	-0.175241925282215	0.100210635150176	7.30697488366585	0.196541229289882	0.120838660348071	-0.173088163235815	-0.26831401779904	2.48035778869014	8.25546125726152	-0.0529688598041292	-0.111633307262111	0.338337615261572	0.830762821126155	2.38853270807053	1.99814208399708	0.221983141187163	-0.134072863180087	2.0173507722057	-0.0772505815162701	0.597622110978958	0.350675908345784	2.65097900932943	0.0761361243981611	0.975369815880353	0.00393224062643414	8.71232044342353	1.97965272143881	-0.144048014826677	0.00491321770582469	-0.17813793943528	-0.197550211006874	0.0393635118668327	0.718575108416709	0.479736020858259	-0.330139780017063	0.44660784823156	0.700931926910539	0.373870819176266	0.473033662693083	0.292071784865892	0.108071105990688	-0.277473328569929	-0.284884462792512	0.0982002522305958	-0.157461058048808	1.85614145113088	0.13645345162039	-0.304734750501371	5.11199921921318	1.34441502065631	-0.0854767766545044	-0.274848336530171	-0.285240589252089	0.778227208035229	-0.355664846056838	-0.293965310825154	1.6184453624775	1.3126002295231	1.54971697759799	-0.268038252818524	1.87093643947807	2.04920401847712	3.18977928289016	5.51979833850521	-0.0279280863749891	-0.125565111081617	-0.143363132946827	1.45788744596931	-0.196577195977276	-0.140927571274721	-0.210768313939965	-0.222588091810535	-0.155218947946902	-0.108028203860628
Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Methylophilaceae|Methylophilus|Unassigned	-0.240704733215795	-0.260936537823246	-0.335573557994734	-0.254665407653687	-0.26036381520727	-0.257026537357216	-0.26724920857817	-0.292576718698619	-0.226986526139279	-0.226561199781367	-0.180744673027732	0.816190267912196	0.216614029938144	0.136362073711651	-0.332807765481475	0.185869805609663	-0.271910574250286	-0.274667602289592	-0.382314330126919	-0.326350386569236	-0.380462739151043	-0.298852851061584	-0.325671444280962	-0.229944597586031	-0.275448480079804	-0.243079094248861	-0.306576736987869	-0.319764755763447	-0.272647761019679	-0.264476447421529	-0.256732541828992	-0.306594227223948	-0.30255012232553	-0.322537380827635	-0.319103362641531	-0.290348653203631	-0.318772320647895	-0.315322161426762	-0.320326437756792	-0.240078359090292	-0.279035910851433	-0.246215604714459	-0.259183929066713	-0.238374727627123	-0.215055940946338	-0.247350737483758	-0.265398479991225	-0.225762765463562	-0.28199575707686	-0.280684076051444	-0.271259532470895	-0.17257650208068	-0.213022908217882	-0.237056993524284	-0.231596010074851	-0.269565950218576	-0.244011503523868	-0.200050294053864	-0.199739342583735	-0.261111260569476	-0.20681154503294	-0.248184993376706	-0.225710662505017	-0.190915471909418	-0.218517201028102	-0.313059291774109	-0.202193087060547	-0.233773027449866	-0.295375880368516	-0.285366837300771	-0.197539703379897	-0.183725006065912	-0.286261664542791	-0.213986177738103	-0.248339551389676	-0.293735944988684	-0.236638237641558	-0.270921686268072	-0.337735187712998	-0.279384245556308	-0.304527884646027	-0.203322720334684	-0.185472956737516	-0.204097290674607	-0.171432417728607	-0.311997584758318	-0.203678559988863	-0.248169458120313	-0.324623715355896	-0.20291422281095	-0.185092335436992	-0.232660981650573	-0.274340587796219	-0.196979791725245	-0.282960775738346	-0.251741602016835	-0.353047210845329	-0.404781634169501	-0.340502829886187	-0.287174064131417	-0.323560342763955	-0.373364974815898	-0.270011076266433	-0.280861445854798	-0.333558034936867	-0.323163506209773	-0.295722536166475	-0.459878756155291	-0.357523116256124	-0.409173531518191	-0.278699607051158	-0.401844978883481	-0.303910647227765	-0.285067573943874	-0.309279807314669	-0.281208801298553	-0.3631798067167	-0.297526928480427	-0.461266673653162	-0.241912392990555	-0.315957264917782	-0.40984611083856	-0.475019056505596	-0.379059806238587	-0.375028359866453	-0.409828446597595	-0.204647222086892	-0.441258992226342	-0.191085154526368	-0.335142920985281	-0.271078104508419	-0.303771071466693	-0.215903530970338	-0.342713130304663	-0.417066722326967	-0.292618484802904
Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Rhodocyclaceae|Propionivibrio|Unassigned	-0.240704733215795	-0.259515747785304	-0.335054738262991	-0.252831285588321	-0.259803785890022	-0.257026537357216	-0.266391255108175	-0.288055539973121	-0.22650971772619	-0.221302549075273	-0.178035573565437	-0.378666361844077	-0.305405286912197	-0.309739166525859	-0.33217484528952	-0.306111690880342	-0.271910574250286	-0.274667602289592	-0.382314330126919	-0.326350386569236	-0.380462739151043	-0.298852851061584	-0.325671444280962	-0.229944597586031	-0.275448480079804	-0.243079094248861	-0.305812940903536	-0.319764755763447	-0.271846788005266	-0.264476447421529	-0.256732541828992	-0.303879155076468	-0.30255012232553	-0.322537380827635	-0.319103362641531	-0.290348653203631	-0.31695875241111	-0.31450994111847	-0.320326437756792	-0.240078359090292	-0.279035910851433	-0.246215604714459	-0.258609885606642	-0.23788158308567	-0.215055940946338	-0.24683570344577	-0.232817185863048	-0.224948434207006	-0.28199575707686	-0.280684076051444	-0.267112109048932	-0.171958034027286	-0.213022908217882	-0.236656716514557	-0.230704518420373	-0.269565950218576	-0.244011503523868	-0.200050294053864	-0.199739342583735	-0.257631382836532	-0.20681154503294	-0.248184993376706	-0.225710662505017	-0.190915471909418	-0.218517201028102	-0.313059291774109	-0.201242785685022	-0.233773027449866	-0.295375880368516	-0.285366837300771	-0.197080097415355	-0.183725006065912	-0.286261664542791	-0.213986177738103	-0.248339551389676	-0.293735944988684	-0.236638237641558	-0.270572390239176	-0.337276859106927	-0.279384245556308	-0.303240594926996	-0.199749343796863	-0.185472956737516	-0.202933433260433	-0.171432417728607	-0.310249293049347	-0.203375623996887	-0.201363696961257	-0.323788780463356	-0.202303288765345	-0.185092335436992	-0.232660981650573	-0.274340587796219	-0.196979791725245	-0.276873327062355	-0.251741602016835	-0.353047210845329	-0.264313739839078	-0.340502829886187	-0.255707692184796	-0.32305604459979	-0.29240133285383	-0.268319583070555	-0.280014372879052	-0.333558034936867	-0.323163506209773	-0.29531112884458	-0.187168030699985	-0.331203062578289	-0.386630111436936	-0.27830373569644	-0.401844978883481	-0.173550682879144	-0.285067573943874	-0.309279807314669	-0.281208801298553	-0.3631798067167	-0.297526928480427	-0.41846873422246	-0.241912392990555	-0.296059990668826	-0.400635488338426	-0.4602710500211	-0.378507470303623	-0.373874753415838	-0.409828446597595	-0.20333953701581	-0.438167242561334	-0.183174055672609	-0.304653344250398	-0.267008602278012	-0.295949581757353	-0.214552030239002	-0.242218581251513	-0.367775773108983	-0.292112400900361
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobulbaceae|Desulfobulbus|Unassigned	-0.240272861411387	-0.260936537823246	-0.335573557994734	-0.254665407653687	-0.259243769912253	-0.257026537357216	-0.26724920857817	-0.292576718698619	-0.22746334533717	-0.226561199781367	-0.180744673027732	-0.382303036729756	-0.306037504356104	-0.311669481370294	-0.333440699879723	-0.307293828660424	-0.271428197180279	-0.258005154890083	-0.375611391144094	-0.320516874100507	-0.377188338296328	-0.298852851061584	-0.324635460191176	-0.229944597586031	-0.274576245631152	-0.243079094248861	-0.306576736987869	-0.318299827725153	-0.272647761019679	-0.264476447421529	-0.256732541828992	-0.293926292331756	-0.301820920184392	-0.322537380827635	-0.319103362641531	-0.289571176318526	-0.316052014278935	-0.315322161426762	-0.318625139001944	-0.240078359090292	-0.279035910851433	-0.24563343968759	-0.259183929066713	-0.23788158308567	-0.215055940946338	-0.247350737483758	-0.265398479991225	-0.225762765463562	-0.28199575707686	-0.280097318373015	-0.270798672448923	-0.17257650208068	-0.213022908217882	-0.237056993524284	-0.231596010074851	-0.269036772296979	-0.243345918794895	-0.200050294053864	-0.199739342583735	-0.261111260569476	-0.20681154503294	-0.244963636825213	-0.225710662505017	-0.190915471909418	-0.216786422467139	-0.311827068630567	-0.202193087060547	-0.230342762689302	-0.269816700765625	-0.285366837300771	-0.197539703379897	-0.183725006065912	-0.286261664542791	-0.213986177738103	-0.248339551389676	-0.293735944988684	-0.236638237641558	-0.270921686268072	-0.337735187712998	-0.279384245556308	-0.304098780913584	-0.203322720334684	-0.185472956737516	-0.204097290674607	-0.171432417728607	-0.311414808202883	-0.203678559988863	-0.248169458120313	-0.324623715355896	-0.20291422281095	-0.18481634365588	-0.232660981650573	-0.274340587796219	-0.196979791725245	-0.282960775738346	-0.251741602016835	-0.297447270515794	-0.404781634169501	-0.340502829886187	-0.287174064131417	-0.323560342763955	-0.373364974815898	-0.270011076266433	-0.206430235919367	-0.303942167478354	-0.323163506209773	-0.29284282736489	-0.273162854529864	-0.15327258239391	-0.0745860421075461	-0.278699607051158	-0.276577815599216	-0.158766253930474	-0.281512572163788	-0.288067557666088	-0.281208801298553	-0.35913305020896	0.189718346087843	-0.44793040586699	-0.241547178946904	-0.263262129910627	-0.373677000603283	-0.2007532652476	-0.379059806238587	-0.375028359866453	-0.409828446597595	-0.203993368568837	-0.426421267503877	-0.185303650621	-0.333508690224943	-0.265200150403255	-0.303310918570526	-0.214281741050659	-0.196576887526505	-0.175050411753974	-0.292618484802904
Bacteria|Proteobacteria|Gammaproteobacteria|Cardiobacteriales|Cardiobacteriaceae|Cardiobacterium|Unassigned	-0.231637186210951	-0.250519402130794	-0.298243580260421	-0.250997307513689	-0.253644343678288	-0.212235953448845	-0.264246506942657	-0.24589643205999	-0.224125837417316	-0.220864386558039	-0.177261617291957	-0.335784761564857	-0.287709391817893	-0.302019263485981	-0.33027616994555	-0.280708213924765	-0.264193704836125	-0.268667803994718	-0.345466669707651	-0.319058692001994	-0.373914289038486	-0.273443449801149	-0.317384655118771	-0.225900417712087	-0.26847148847585	-0.243079094248861	-0.305049167068769	-0.315370212079332	-0.267842326054483	-0.258465043039981	-0.252782623026753	-0.285785846947412	-0.286512475683572	-0.313120946914582	-0.313383093070646	-0.282574955560136	-0.300642154716808	-0.294212553891501	-0.30756936307777	-0.233557185720856	-0.278366553173464	-0.245051289897969	-0.252296354607822	-0.234922946307262	-0.211650540754188	-0.240141355439289	-0.208411097508145	-0.223726996256766	-0.222723382562014	-0.221493949659081	-0.261122644326524	-0.157327266419598	-0.212319376595828	-0.236256447015659	-0.226247626590534	-0.264803774843728	-0.242014810171904	-0.188696867422041	-0.19857622975273	-0.215219422455915	-0.201426101918124	-0.21559042088568	-0.22204348121329	-0.184831310465095	-0.193147195664029	-0.0829994621801762	-0.182562652757956	-0.232302847844941	-0.293871689286077	-0.282170438737835	-0.187890322578876	-0.183342416162483	-0.271728687204924	-0.21226594778557	-0.229685724430097	-0.266330361244502	-0.20723950226414	-0.225207919375695	-0.296516080133261	-0.249348051465089	-0.274079298644188	-0.168892348448757	-0.163492974202482	-0.200605926057252	-0.169352453725795	-0.282874246710778	-0.19671222685535	-0.09589865324385	-0.164794792357416	-0.197111129896315	-0.134929715089822	-0.228960065782714	-0.265204244574325	-0.19141455960023	-0.211147917623807	-0.239679481329105	-0.353047210845329	-0.0338281613491985	-0.335724122289331	0.274894751514906	0.632694797517138	2.03717294581464	0.733715464945323	-0.279167329007537	-0.333558034936867	-0.272606622858456	-0.294899728306441	-0.200437652085936	-0.328623960240529	-0.22741372393509	-0.27830373569644	0.0578110937925378	-0.145008907767162	-0.279290958473643	-0.308336666235509	-0.281208801298553	-0.359711124103051	-0.287860865008876	0.497432953340245	0.217324098375318	-0.247374745851106	0.0182188999494601	0.59628173206145	-0.324980133626458	0.0231459520772451	-0.134714873905287	-0.194514960186534	-0.0594916350725921	-0.181653059064553	0.370402572385628	-0.207850734172214	-0.288590332725008	-0.215903530970338	-0.319161830549353	-0.408950589384492	-0.244583188003894
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Unassigned	-0.240272861411387	-0.258095043511857	-0.314828413716515	0.256927117169378	-0.226785647240147	-0.223538791897563	-0.249238687668705	-0.273492740462316	-0.22746334533717	-0.226561199781367	-0.180744673027732	-0.26830814825313	-0.304773084728787	-0.310382589734163	-0.333440699879723	-0.291930064797184	-0.269498785888742	-0.274667602289592	-0.382314330126919	-0.326350386569236	-0.380462739151043	-0.298852851061584	-0.325671444280962	-0.229944597586031	-0.275448480079804	1.81460876199865	-0.306576736987869	-0.319764755763447	-0.272647761019679	-0.264476447421529	-0.256732541828992	-0.306594227223948	-0.30255012232553	-0.322537380827635	-0.319103362641531	-0.290348653203631	-0.318772320647895	-0.315322161426762	-0.320326437756792	-0.240078359090292	-0.279035910851433	-0.246215604714459	-0.259183929066713	-0.238374727627123	-0.215055940946338	-0.23705234172192	-0.265398479991225	-0.225762765463562	-0.28199575707686	-0.280684076051444	-0.266190556181024	-0.16000523426388	-0.213022908217882	-0.237056993524284	-0.231596010074851	-0.269565950218576	-0.242014810171904	-0.200050294053864	-0.199739342583735	-0.260067241699791	-0.206426822150486	-0.248184993376706	-0.225710662505017	-0.190915471909418	-0.216786422467139	-0.313059291774109	-0.202193087060547	-0.233773027449866	-0.294247728732378	-0.285366837300771	-0.197539703379897	-0.183725006065912	-0.215638911420946	-0.213986177738103	-0.248339551389676	-0.292821943971234	-0.218452769866222	-0.269524533201141	-0.337735187712998	-0.270278495333348	-0.23981418088377	-0.20306745749321	-0.185211135378602	-0.202933433260433	-0.164896212819084	-0.236342547432384	-0.203678559988863	-0.246471900924445	-0.324623715355896	-0.200776038237535	-0.177642006035708	-0.227726570830323	3.93956353010843	-0.193269459153713	-0.281819265448341	-0.247354641889033	-0.353047210845329	-0.404781634169501	-0.340502829886187	-0.287174064131417	-0.323560342763955	-0.368751339390701	-0.266205381053234	-0.280861445854798	-0.332553583324118	-0.322667389610807	-0.295722536166475	-0.457063434114517	-0.355974211383083	-0.409173531518191	-0.278699607051158	-0.401844978883481	-0.303910647227765	-0.285067573943874	-0.309279807314669	-0.281208801298553	-0.3631798067167	-0.297526928480427	-0.461266673653162	-0.241912392990555	-0.315957264917782	-0.40984611083856	-0.475019056505596	-0.379059806238587	-0.375028359866453	-0.409828446597595	-0.202358830867678	-0.415915297562553	-0.179219711688053	-0.287789768408884	-0.246671170243247	-0.303310918570526	-0.215903530970338	-0.342713130304663	-0.417066722326967	-0.292618484802904
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Pseudescherichia|Unassigned	-0.239840997994054	-0.25620090454237	-0.152006222074322	0.0984830838816559	-0.0191110042082051	-0.0177624452818654	-0.116298324149896	-0.142800072619222	-0.22650971772619	-0.226561199781367	-0.180744673027732	-0.206760180986225	-0.304773084728787	-0.311026028015426	-0.282218993054993	-0.306702753314294	-0.26853413843113	-0.274667602289592	-0.382314330126919	-0.326350386569236	-0.369549436839691	-0.297264031041814	-0.325671444280962	-0.229944597586031	-0.275448480079804	-0.243079094248861	-0.305812940903536	-0.319764755763447	-0.272647761019679	-0.264476447421529	-0.256732541828992	-0.306594227223948	-0.30255012232553	-0.322537380827635	-0.319103362641531	-0.290348653203631	-0.318772320647895	-0.31450994111847	-0.320326437756792	-0.240078359090292	-0.279035910851433	-0.246215604714459	-0.259183929066713	-0.238374727627123	-0.215055940946338	-0.246320681437165	-0.264379624292886	-0.225762765463562	-0.281289289810827	-0.280684076051444	-0.271259532470895	-0.171958034027286	-0.213022908217882	-0.237056993524284	-0.231596010074851	-0.269565950218576	-0.244011503523868	-0.200050294053864	-0.199739342583735	-0.25102107231435	-0.206426822150486	-0.248184993376706	-0.225710662505017	-0.190386335651835	-0.217363332293098	-0.313059291774109	-0.202193087060547	-0.228872814544854	-0.292367586992277	-0.285366837300771	-0.197080097415355	-0.183342416162483	-0.285868771792606	-0.213126044441577	-0.248339551389676	-0.216619883062575	0.136401127819623	-0.270223099385145	-0.335901918971302	-0.266182007006008	-0.257369348640587	-0.203322720334684	-0.183902084610602	-0.204097290674607	-0.171432417728607	-0.30908382850227	-0.202769766181857	-0.242737724537376	-0.322536427237954	-0.20291422281095	-0.170470457115876	-0.232660981650573	-0.269771986170265	-0.196052141889447	-0.279536402258442	-0.250644783273771	-0.349773576211374	-0.396790486695348	-0.337847892305199	-0.285862166790454	-0.318013577194511	-0.36809230731112	-0.255214475458111	-0.278743817985297	-0.330544790458184	-0.318202751323999	-0.291608768191972	-0.457063434114517	-0.353909134528914	-0.387882095156889	-0.262869898850614	-0.399583454289266	-0.30134835354757	-0.283290008451143	-0.305978965985777	-0.278484360387944	-0.357976936595594	-0.294474082172593	-0.458458604790855	-0.2371650951203	-0.313469288192305	-0.403924687320783	-0.468697713645692	-0.375745946214496	-0.37156767634154	-0.405298865210236	-0.203993368568837	-0.440022257171749	-0.190172171316683	-0.333508690224943	-0.271078104508419	-0.301930508838509	-0.215903530970338	-0.342713130304663	-0.417066722326967	-0.292618484802904
Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Alcanivorax|Unassigned	-0.240704733215795	-0.260936537823246	-0.335573557994734	-0.254665407653687	-0.26036381520727	-0.257026537357216	-0.26724920857817	-0.292576718698619	-0.22746334533717	-0.226561199781367	-0.180744673027732	-0.382303036729756	-0.30034809668347	-0.309739166525859	-0.333440699879723	-0.306702753314294	-0.271428197180279	0.00770864761947822	1.94543825748465	1.9420179066087	-0.380462739151043	-0.297264031041814	-0.325671444280962	-0.229944597586031	-0.275448480079804	-0.243079094248861	-0.306576736987869	-0.209387545662485	-0.145629576648383	-0.264476447421529	-0.256732541828992	-0.306594227223948	-0.30255012232553	-0.322537380827635	-0.317468874455692	-0.289571176318526	-0.317865521200135	-0.258527032071954	-0.182874603205258	-0.240078359090292	-0.279035910851433	-0.246215604714459	-0.259183929066713	-0.238374727627123	-0.215055940946338	-0.247350737483758	-0.265398479991225	-0.225762765463562	-0.28199575707686	-0.280684076051444	-0.271259532470895	-0.17257650208068	-0.213022908217882	-0.237056993524284	-0.231596010074851	-0.269565950218576	-0.244011503523868	-0.200050294053864	-0.199739342583735	-0.261111260569476	-0.20681154503294	-0.248184993376706	-0.225710662505017	-0.190915471909418	-0.218517201028102	-0.313059291774109	-0.202193087060547	-0.233773027449866	-0.295375880368516	-0.285366837300771	-0.197539703379897	-0.183725006065912	-0.285868771792606	-0.213986177738103	-0.248339551389676	-0.293735944988684	-0.236638237641558	-0.270921686268072	-0.337735187712998	-0.279384245556308	-0.304527884646027	-0.203322720334684	-0.185472956737516	-0.204097290674607	-0.171432417728607	-0.311997584758318	-0.203678559988863	-0.248169458120313	-0.324623715355896	-0.20291422281095	-0.185092335436992	-0.232660981650573	-0.274340587796219	-0.196979791725245	-0.282960775738346	-0.251741602016835	-0.353047210845329	-0.404781634169501	-0.340502829886187	-0.287174064131417	-0.323560342763955	-0.373364974815898	-0.270011076266433	-0.280861445854798	-0.333558034936867	-0.323163506209773	-0.295722536166475	-0.459878756155291	-0.357523116256124	-0.409173531518191	-0.278699607051158	-0.401844978883481	-0.303910647227765	-0.285067573943874	-0.309279807314669	-0.281208801298553	-0.3631798067167	-0.297526928480427	-0.461266673653162	-0.241912392990555	-0.315957264917782	-0.40984611083856	-0.475019056505596	-0.379059806238587	-0.375028359866453	-0.409828446597595	-0.204647222086892	-0.441258992226342	-0.191085154526368	-0.335142920985281	-0.271078104508419	-0.303771071466693	-0.215903530970338	-0.342713130304663	-0.417066722326967	-0.292618484802904
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Unassigned	-0.0484896853960561	-0.231590961029225	-0.108749751947189	-0.181412634495192	-0.231259966063545	0.125723387514971	-0.241952594320818	-0.212820193127434	-0.198397094355819	-0.155678327986348	-0.145170675259611	-0.28715825584039	-0.241629817741472	-0.212754867619689	-0.299914739590518	-0.211118666782464	-0.204953031375683	-0.224049178166805	-0.308664181038622	-0.25788573832173	-0.303062760968052	-0.0545322636781535	-0.286331235565057	-0.203670987912145	-0.221429574134104	-0.243079094248861	-0.231068673641006	0.196743525638671	-0.226235703133726	-0.213762469609926	-0.233043273289842	-0.0947599871661392	-0.12161793336204	-0.255838052699474	-0.299496126158489	-0.218144982834214	-0.268038714166808	-0.0872613329348089	-0.176951402123556	0.0374155884299096	-0.23422994527839	-0.204338625669006	-0.172093647166529	-0.205850709936027	-0.0297231157374558	0.254208607184807	0.099539767806667	-0.224541280365938	0.276760141046802	-0.202186236898635	-0.261583319611792	-0.0921512729487883	0.147116761657794	-0.219451906909188	0.253537998571063	6.40471816264312	-0.192156705583902	-0.189117249610037	-0.19935163051649	-0.169419439438209	-0.098230988210008	-0.247379610237592	-0.215118348075844	0.307430672513077	-0.193147195664029	0.502497776733861	-0.13009798116741	-0.229852768954076	-0.29311962704119	-0.0779416346572968	-0.0396349225564972	-0.118038198418953	-0.217206169428434	7.54548604035169	-0.172548019820539	-0.168371734950557	-0.0950380140214525	-0.261492509458033	-0.334985330280757	-0.241162723166093	-0.271079277048711	-0.0799098839350501	-0.136577216247018	-0.0892099611382359	-0.162817018525912	-0.266578971500476	-0.186418742399472	-0.230521102363342	0.790888508621125	-0.171781214521505	-0.136305988291283	-0.203687765281818	-0.253408223994686	-0.103818785929565	-0.045518970510378	-0.0718359221710623	-0.34922800754498	0.0153400333174826	-0.339971822362754	-0.24915722759502	-0.226906186939802	-0.362161678769494	0.264961707023833	-0.280437905728779	-0.326025544423869	-0.304317495812486	-0.294488334551856	-0.142508262846697	-0.349263253237368	-0.403536144757029	4.07623458516824	-0.351564792485366	-0.219997222480352	-0.175102196764473	-0.308808232419136	-0.280754706112945	-0.3631798067167	-0.297018094781573	-0.0100447241689267	-0.226578751854756	-0.243900650847244	-0.340831986205943	-0.188908116857078	2.2759900529013	0.00663907651631953	3.55229995869919	-0.177530744868005	0.439044597661964	-0.160067725146319	3.10538206825951	-0.0504891922435466	0.212412132353457	-0.215903530970338	-0.341428019745238	-0.417066722326967	-0.286546109359239
