Genus	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia	0.141353341023882	0.107727946548266	-0.0767920831810378	-0.22844255898588	-0.160752122804384	0.175676551869294	-0.0956961130350309	0.512899822447562	-0.11127775517298	0.190431474750871	0.2237011841084	0.680866073723488	-0.0525059748487239	0.770553020843424	-0.0790892428030652	0.238880449105134	-0.157793218544613	0.0194229090520352	-0.0367069021883552	-0.129939272490484	0.585193575179963	0.685070334640883	0.300165093035262	1.11477112625828	2.19992351824828	-0.242182498303157	0.711430676319145	0.248002727657479	0.958109689179143	0.15782831017374	-0.170999880789641	0.478667538403261	-0.142151661372353	0.580292708588956	0.440496257774852	0.49734327947311	0.264535815424742	0.573152735063306	0.198964861675156	-0.0397052958352293	-0.153687392526542	-0.0775159637007588	-0.13328960595994	1.10775550256811	-0.0886917252940875	-0.1842451327216	-0.135377639672275	-0.205971765709126	-0.127744556196528	0.5421792012386	-0.0751833774532445	-0.107258901899504	-0.0964966459123473	-0.209186464400484	-0.0848746594496138	-0.17969194235631	-0.186157961176818	-0.036172966745442	-0.123203608520008	0.0137877880568196	-0.154073718160087	0.539627100390197	0.123292656683335	-0.136272810262611	-0.0617522788604912	5.74994075587746	0.885117064250987	-0.107121551487116	3.97092001621992	0.451093453672148	-0.148213976430917	-0.130544544925574	0.0528257657349241	0.00465641172415024	8.37671435570632	1.45723054850909	-0.214270177242042	-0.0313761010874527	3.34016307457097	0.668353200959042	0.0841315906448905	0.448549299274762	0.0875371837993316	-0.127961993327387	-0.141070533265521	0.483604918407268	-0.0955923672926187	0.886601499217911	0.0640043991106085	-0.0435884284197857	0.242971631889045	-0.136036778999949	-0.180267439468135	0.307816200559176	2.11986558208547	0.132289289852664	0.616673934476125	3.82333321460474	0.0597953682799127	2.34917538820532	3.70811122503939	2.72452384174711	0.491719483954193	-0.236355412831238	-0.301796090331323	0.0737252380610953	0.518464751503181	4.36695809235402	4.1839368127193	1.66063088685054	0.0253518889472328	4.16613459489879	1.23511248599064	-0.101870422008465	-0.280104020609143	-0.277400179180874	0.0236417297306736	-0.23747162730073	2.71665652342615	1.03186286654196	2.22283255648521	3.9061620931554	1.29205085236647	-0.321963627508533	1.37195133775277	0.406864835208475	0.0205017175857675	5.37199562946975	9.59829635662104	4.6894390280678	8.86509904369521	4.79516434515444	-0.193576850070532	2.22719875664344	4.3379364213489	0.153064955375708
Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Unassigned	-0.219555406944679	-0.258261456578691	-0.330930175725584	-0.250302798583929	-0.252812071933911	-0.236868236915289	-0.257904704756009	-0.13531553791304	-0.221669829431784	-0.220966599243861	-0.177516307064355	-0.063044947250287	-0.287328587076573	-0.308284043044946	-0.312143841251961	-0.290824901556068	-0.269801547406083	-0.266240750538803	-0.375083061070963	-0.322143989810891	-0.370941434952764	-0.289149375015096	-0.310705755783967	-0.20099052488623	-0.179931559467044	-0.242182498303157	-0.296885143886663	-0.305981091273932	-0.256909006634728	-0.258226268019574	-0.251886226245628	-0.29410402774762	-0.289048199188802	-0.288097960666732	-0.306724996032504	-0.263595902015496	-0.215531142668605	-0.285818265388255	-0.28916402971315	-0.227859739918313	-0.273833700561407	-0.243016060532386	-0.256160568459656	-0.235650123913061	-0.211389476195088	-0.24401351709989	-0.259726651209556	-0.222927749938442	-0.27693635838471	-0.273282706036521	-0.268562858254286	-0.168372874638766	-0.208963918397129	-0.235213608065857	-0.228729261193731	-0.267700870985771	-0.242427196356893	-0.198040206155924	-0.196932014729988	-0.253776644856219	-0.203399745263713	-0.245956336981761	-0.223219438846777	-0.187404921253543	-0.203726649776161	-0.303106056906319	-0.199346192717396	-0.231933685533681	-0.29345466870848	-0.283056122977186	-0.195646285630982	-0.182164611046382	-0.282279639403354	-0.212167241449548	-0.24512062971485	-0.273343247275267	-0.228904363707514	-0.268178612586663	-0.33498148540931	-0.138969597859944	-0.300639149851272	-0.196863060241356	-0.180529968885925	-0.201148475041437	-0.168929490560425	-0.291564136866831	-0.200268312300869	-0.244013829102051	-0.322046716455651	-0.200524062623701	-0.1812850594168	-0.23020321954649	-0.272528275774256	-0.193217702897873	-0.278102679413456	-0.247917179010027	-0.350158455771798	-0.401833332607569	-0.33767688668625	-0.28317317289564	-0.32082261514676	-0.370581412635643	-0.265808274981176	-0.277865191820411	-0.331223920450834	-0.315968799886299	-0.292908023881146	-0.454105147458818	-0.351894470780683	-0.405773408483868	-0.277062373409139	-0.39716671691893	-0.296937812009948	-0.282489940084934	-0.306254628059645	-0.277840533466052	-0.359751913520166	-0.293665750627026	-0.457260918504294	-0.240527072270522	-0.310469266817782	-0.405936541189908	-0.471005142006638	-0.37652733650106	-0.371065169933756	-0.40703653444864	-0.201091304507013	-0.438216370970681	-0.187228528375755	-0.331551105343926	-0.266015354466104	-0.300282572823615	-0.213978743078948	-0.338923329302067	-0.413783280598433	-0.28923177065011
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Nioella	-0.239301141829954	-0.25872177885746	-0.333978319352637	-0.252980677948809	-0.257722674139224	-0.254436623297429	-0.264995273081552	-0.289958032384046	-0.223965193302201	-0.223502933102298	-0.177516307064355	-0.291089528177567	0.141758758529275	0.0697893644968575	-0.331320175873509	0.0232579737782931	-0.269332035001975	-0.272071745963195	-0.380007288918802	-0.323566295785776	-0.3784293230967	-0.295318558705055	-0.322824356555475	-0.227013031464978	-0.273138923303197	-0.242182498303157	-0.303573947681185	-0.316679117270083	-0.26932569834364	-0.262781381752547	-0.253799713026114	-0.303797326496462	-0.300429556911748	-0.32073661871554	-0.317104697104936	-0.28780347267876	-0.316220813646627	-0.312734664937477	-0.318237917383717	-0.238223448505421	-0.276436661452799	-0.243016060532386	-0.257839701377155	-0.235650123913061	-0.211753403146991	-0.244512139971195	-0.26169691843616	-0.223716672659032	-0.278994430402291	-0.279591816196385	-0.269460965600626	-0.169553731403791	-0.209301440035918	-0.235213608065857	-0.228729261193731	-0.267700870985771	-0.242427196356893	-0.198040206155924	-0.198056615642798	-0.258849144007404	-0.204513544310822	-0.245956336981761	-0.223614129054927	-0.188678386480631	-0.2160139881899	-0.310309466926142	-0.199651289870706	-0.231933685533681	-0.29345466870848	-0.283056122977186	-0.195646285630982	-0.182164611046382	-0.283425329620042	-0.212167241449548	-0.24512062971485	-0.291132852789921	-0.234535019173526	-0.268178612586663	-0.33498148540931	-0.276814429363699	-0.302737800688769	-0.199799421952413	-0.182283359958511	-0.201148475041437	-0.168929490560425	-0.308556619247024	-0.200851178012651	-0.244013829102051	-0.322046716455651	-0.20081896015387	-0.182343687515724	-0.23020321954649	-0.272528275774256	-0.193810894169506	-0.279208330489379	-0.24862467747238	-0.350158455771798	-0.401833332607569	-0.33767688668625	-0.28317317289564	-0.32082261514676	-0.371227046103415	-0.265808274981176	-0.277865191820411	-0.331223920450834	-0.318857208881062	-0.292908023881146	-0.455481481416935	-0.353402114871814	-0.405773408483868	-0.277062373409139	-0.397718444874017	-0.296937812009948	-0.282489940084934	-0.306254628059645	-0.277840533466052	-0.359751913520166	-0.293665750627026	-0.457260918504294	-0.240527072270522	-0.310469266817782	-0.405936541189908	-0.471005142006638	-0.37652733650106	-0.371065169933756	-0.40703653444864	-0.202352857198135	-0.438216370970681	-0.187519473198912	-0.331551105343926	-0.266015354466104	-0.300282572823615	-0.213978743078948	-0.338923329302067	-0.413783280598433	-0.28923177065011
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Lautropia	-0.0671068784460958	0.22797372990576	-0.199085833804879	-0.178091935440814	-0.226090786531232	-0.12773395998439	-0.244562285816836	-0.00368359632550508	0.118955127761511	-0.0826888347440782	-0.0602334510975195	-0.00322281211341129	-0.0347444539018746	0.328745861703964	-0.193588782201368	0.366277484266972	0.347425594467393	-0.207991203426685	-0.326692410009524	-0.253229506704847	0.212269559144747	1.42580280041129	-0.138444479922375	-0.115298579621814	-0.185008294183867	-0.242182498303157	0.0395818899041625	-0.225493306204196	-0.198773908593406	0.0807514087897775	-0.18054140679185	1.02480549839302	-0.026934000972064	-0.249639842245808	-0.274009057180772	0.0741989620352601	-0.164412567961419	0.0731738912690088	-0.107792536153294	-0.174377374126496	-0.247816228978639	-0.203654312075707	-0.0865128617142644	-0.234218766071266	-0.208478255734827	-0.221086754864094	-0.22034930637257	-0.221349977137256	-0.0336686738933169	-0.187950651537631	-0.254196704266983	0.128976251234885	-0.206938888326136	-0.234047659185953	-0.205055658009097	-0.257909333177134	-0.204254806451057	-0.190732568084723	-0.196932014729988	-0.0613487542882853	-0.197089203431856	-0.232670096367759	-0.217694424381481	-0.0763889897826482	-0.172477516917655	-0.283904095729798	-0.137491604173774	-0.227652940585269	-0.281347244890799	-0.252981557479923	0.0181098469286301	-0.157076286263413	-0.25670300328957	-0.197180351558418	-0.209061415218041	0.423828343438937	-0.171913491532378	-0.209900894572245	-0.173850288103621	-0.00699340678858736	-0.234389115709405	-0.158968597259879	-0.111011698300573	-0.186604530610005	-0.16181898946404	0.249041893234974	-0.18919666928161	0.081062810071315	-0.149764072789102	-0.193447660209622	-0.103881922663946	-0.228113528518782	-0.256576054060474	-0.184914644922971	-0.272206524822995	-0.218571458911684	-0.345363518406153	-0.236060504583711	-0.249679045531677	0.0746652286222259	0.482574925137501	-0.0439102759728394	0.156790380913644	-0.277042684903849	-0.173570759364518	-0.222223454145252	-0.29050659619443	-0.452040717036639	-0.262043756070555	-0.394135560346237	-0.276289994784243	-0.367935071881684	-0.296445748317636	-0.282057621742179	-0.305795667315091	-0.267714022356788	-0.303952094869638	-0.293172388801366	-0.372142015878801	-0.227733088730596	-0.310469266817782	-0.176447544954346	0.241344798369315	-0.145272156809421	0.022295619134098	-0.322188550307397	-0.196045781762105	-0.385523409420073	-0.18170127975574	-0.168069242184737	-0.240777448975525	-0.280621674487725	-0.213978743078948	-0.245637565604669	-0.398511024904859	0.157430828524189
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Ralstonia	-0.238460610318235	-0.258261456578691	-0.332962243429605	-0.249856509026484	-0.236994533861032	-0.254436623297429	-0.263743874841496	-0.278224775703744	-0.223965193302201	-0.11297954990046	-0.168273006364283	-0.348456989485904	-0.303986838974172	-0.309540357408326	-0.328845267781071	-0.304643473544411	-0.268862529828093	-0.272071745963195	-0.380007288918802	-0.320721740019214	-0.3784293230967	-0.295318558705055	-0.322824356555475	-0.227013031464978	-0.273138923303197	-0.242182498303157	-0.303573947681185	-0.316679117270083	-0.26932569834364	-0.262781381752547	-0.253799713026114	-0.303797326496462	-0.300429556911748	-0.32073661871554	-0.317104697104936	-0.28780347267876	-0.316220813646627	-0.312734664937477	-0.318237917383717	-0.238223448505421	-0.276436661452799	-0.243016060532386	-0.257839701377155	-0.235650123913061	-0.211753403146991	-0.0433150787143333	-0.26169691843616	-0.223716672659032	-0.278994430402291	-0.279591816196385	2.40123367758982	9.72780674525527	-0.209301440035918	-0.235213608065857	-0.228729261193731	-0.267700870985771	-0.242427196356893	-0.198040206155924	-0.198056615642798	0.225388315014941	-0.204513544310822	-0.245956336981761	-0.223614129054927	0.686096344439454	-0.21433807978843	-0.304906772589174	-0.199346192717396	-0.231933685533681	-0.29345466870848	-0.2820185843413	-0.192983864668095	-0.182164611046382	0.181470382321694	-0.212167241449548	-0.24512062971485	-0.291132852789921	-0.234535019173526	-0.266822017773559	-0.33498148540931	-0.276814429363699	5.4451501104797	-0.199554710872349	-0.182283359958511	-0.201148475041437	-0.168929490560425	2.55357152599221	-0.200851178012651	-0.243359865601895	-0.322046716455651	-0.200524062623701	-0.181549711556074	-0.23020321954649	0.345423584079481	-0.193810894169506	-0.279208330489379	-0.24862467747238	-0.350158455771798	-0.401833332607569	-0.33767688668625	-0.28317317289564	-0.32082261514676	-0.370581412635643	-0.263358292924579	-0.276220199463785	-0.330242611930888	-0.318857208881062	-0.29210752801395	-0.455481481416935	-0.353402114871814	-0.405773408483868	-0.277062373409139	-0.397718444874017	-0.296937812009948	-0.282489940084934	-0.306254628059645	-0.277840533466052	-0.359751913520166	-0.293665750627026	-0.457260918504294	-0.240527072270522	-0.310469266817782	-0.405936541189908	-0.471005142006638	-0.37652733650106	-0.371065169933756	-0.40703653444864	0.162196181636424	0.112437080275528	0.0339788161118643	-0.119536513554371	-0.137862382234055	-0.117965869027139	-0.187302828465325	-0.324332817360835	-0.385685991877731	-0.280881154303556
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Comamonas	-0.239301141829954	-0.25872177885746	-0.333978319352637	-0.252980677948809	-0.25881402919702	-0.25355796152902	-0.264161001802773	-0.289958032384046	-0.223965193302201	-0.223502933102298	-0.177516307064355	-0.378231598058406	-0.303369722734077	-0.309540357408326	-0.263936354319686	-0.304643473544411	-0.268862529828093	-0.27142380327085	-0.380007288918802	-0.323566295785776	-0.3784293230967	-0.295318558705055	-0.322824356555475	-0.227013031464978	-0.273138923303197	-0.242182498303157	0.146851208199551	-0.316679117270083	-0.268549505112497	-0.262781381752547	-0.253161869786047	-0.0229212036849894	-0.300429556911748	-0.32073661871554	-0.317104697104936	0.0127667991211814	-0.316220813646627	-0.311942707915449	-0.317406898598153	-0.237647582243773	-0.276436661452799	-0.0244313778394852	-0.109891759014225	-0.235650123913061	-0.211753403146991	-0.244512139971195	-0.26169691843616	-0.223716672659032	-0.278994430402291	-0.279591816196385	-0.269460965600626	-0.169553731403791	-0.209301440035918	-0.235213608065857	-0.228729261193731	-0.267700870985771	-0.241779756908978	-0.197634167621052	-0.198056615642798	-0.258849144007404	-0.204513544310822	-0.245956336981761	-0.223614129054927	-0.188678386480631	-0.21657264975394	-0.310309466926142	-0.199651289870706	-0.21861805438071	-0.288317645414905	-0.283056122977186	-0.195646285630982	-0.182164611046382	-0.280752114838892	-0.212167241449548	-0.24512062971485	-0.291132852789921	-0.234159605444185	-0.268178612586663	-0.33498148540931	-0.276371653210216	-0.303157546564311	-0.199799421952413	-0.182032866684848	-0.201148475041437	-0.168929490560425	-0.307990071537309	-0.200851178012651	-0.244013829102051	-0.322046716455651	-0.20081896015387	-0.182343687515724	-0.23020321954649	-0.272528275774256	-0.193810894169506	-0.279208330489379	-0.24862467747238	-0.350158455771798	-0.40123157613396	-0.33767688668625	-0.282749794534537	-0.32082261514676	-0.367353398166899	-0.26376660979916	-0.276220199463785	-0.327789455596807	-0.316931576723087	-0.290906821660265	-0.454105147458818	-0.350889407116953	-0.405773408483868	-0.277062373409139	-0.397718444874017	-0.296937812009948	-0.282489940084934	-0.30441882327678	-0.277840533466052	-0.359751913520166	-0.293665750627026	-0.457260918504294	-0.240527072270522	-0.310469266817782	-0.405936541189908	-0.470317416763775	-0.37652733650106	-0.371065169933756	-0.40703653444864	-0.201406686228614	-0.437610369292592	-0.187519473198912	-0.331551105343926	-0.266015354466104	-0.300282572823615	-0.213978743078948	-0.338923329302067	-0.413783280598433	-0.28923177065011
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Lampropedia	-0.237620104370898	-0.256880532571816	-0.329406198565758	-0.248071418417885	-0.254994461699445	-0.24169852578737	-0.263743874841496	-0.289469063656538	-0.223506103985701	-0.223502933102298	-0.177516307064355	-0.37610419363037	-0.299050219164849	-0.294467424257293	-0.33008270173451	-0.3023400081586	-0.265106748698203	-0.235160668409531	-0.373441780897638	-0.320721740019214	-0.376289792465296	-0.289920460862846	-0.31979433519312	-0.225060449590759	-0.268896069110927	-0.242182498303157	-0.291683642835278	-0.315252526520497	-0.264668839006987	-0.241313502954459	-0.121435512759261	-0.274725625582848	-0.266297151529088	-0.315713321458283	-0.306724996032504	-0.28628997684419	-0.306492673781947	-0.30402413208229	-0.315744920400833	-0.233616863268129	-0.246515934304766	-0.240765294115448	-0.25224297144705	-0.23517299629532	-0.211753403146991	-0.244512139971195	-0.26169691843616	-0.223716672659032	-0.278308391344175	-0.279591816196385	-0.269460965600626	-0.167979270965609	-0.209301440035918	-0.235213608065857	-0.228729261193731	-0.267185447156865	-0.241779756908978	-0.198040206155924	-0.197681742547603	-0.258849144007404	-0.204513544310822	-0.245956336981761	-0.223614129054927	-0.188423687514496	-0.21657264975394	-0.309108797231812	-0.199651289870706	-0.231933685533681	-0.29345466870848	-0.283056122977186	-0.19520252678201	-0.182164611046382	-0.283425329620042	-0.212167241449548	-0.242250587751239	-0.289798293805172	-0.234159605444185	-0.183510252208068	-0.333192237159774	-0.275486119589949	-0.299380022176236	-0.199065296496794	-0.182283359958511	-0.200588923867293	-0.168929490560425	-0.308556619247024	-0.200851178012651	-0.243686845428098	-0.322046716455651	-0.199934278948616	-0.181814366952269	-0.23020321954649	-0.272528275774256	-0.193810894169506	-0.279208330489379	-0.246502234732882	-0.350158455771798	-0.401833332607569	-0.33767688668625	-0.282749794534537	-0.123672053666267	-0.306714096627653	-0.265399931169751	-0.277865191820411	-0.331223920450834	-0.316450185034657	-0.292908023881146	0.112490468372344	-0.348879357536326	-0.403935647946319	-0.277062373409139	0.583232157425246	-0.295953691775082	-0.282057621742179	-0.306254628059645	-0.277400179180874	-0.358623876603319	-0.293665750627026	0.660359136389862	-0.231641704243242	-0.262906633386478	-0.393727203008984	-0.462753045510052	-0.373824431825427	-0.371065169933756	-0.40703653444864	-0.199829820625359	-0.436398389357012	-0.186937587253268	-0.329430138477326	-0.264709443317149	-0.299388646996978	-0.213978743078948	-0.338923329302067	-0.205268777263828	-0.286284267721005
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Eikenella	-0.233838143925506	-0.20537195150338	-0.329914183941498	-0.18966941298281	-0.230996978110306	-0.207025384300737	-0.166294887967691	-0.260144148192667	-0.15519406592634	-0.218853176697868	-0.170860734440173	-0.348456989485904	-0.257117543984812	-0.287561066040408	-0.261465818714642	-0.282766527862181	-0.246803938243032	-0.255877251133507	-0.370979981660129	-0.303659123194143	-0.344209693434344	-0.273731383269741	-0.306667101795046	-0.221806468756396	-0.260412122619616	-0.242182498303157	-0.301344201440919	-0.30170278824766	-0.256133133355452	-0.241313502954459	-0.196451071441491	-0.280009561174425	-0.277670731614043	-0.302321356821929	-0.269223909203091	-0.271915242745594	-0.294115262677533	-0.299273854186654	-0.299960074505233	-0.232465340105833	-0.211428790461299	-0.238514712539821	-0.208066910330977	-0.232310405660689	-0.191745467258984	-0.133048623580782	-0.0873533028342544	-0.222927749938442	-0.267333813101719	-0.219993896263227	-0.262276840631256	-0.143787285558126	-0.209301440035918	-0.230938716408127	-0.216244080184167	-0.262547031406398	-0.180343692965458	-0.194792091072576	-0.196932014729988	-0.248366969519092	-0.200058661380809	-0.245174614683227	-0.222035405280794	-0.179256495844241	-0.18753909638719	-0.304306523894393	-0.171598567214058	-0.216240958269566	-0.291986866477597	-0.272163694588224	0.135597280789959	-0.173306512756458	-0.273879136515777	-0.185946243374271	-0.242250587751239	-0.287129340592659	-0.178656106515573	-0.163563659178133	-0.0724446072429592	-0.26397644922951	-0.250729851111756	-0.129429655602752	-0.156498010736853	-0.141352933892891	-0.167507191580834	-0.248553039873959	-0.194440467426263	-0.211661096621985	-0.215895390322414	-0.179596032474543	-0.168321092646222	-0.219756456025213	-0.23840794223945	-0.140189479578773	-0.196023725762822	-0.112753677867777	-0.348560075777973	-0.370552918311247	-0.286923841386408	-0.198610284486716	-0.296242748384173	-0.205633616411368	-0.25070314103203	-0.277865191820411	-0.331223920450834	-0.311636627824923	-0.29210752801395	-0.347553506427843	-0.33280269152131	-0.389236338613068	-0.0953271055445418	-0.367935071881684	-0.172673064951927	-0.0580585839053698	-0.30533671293654	-0.273877577928211	-0.359187891100109	-0.293665750627026	-0.442148640078594	-0.111096419663292	-0.184739276842014	-0.315410031149107	-0.291819917823398	-0.0625786543287576	-0.300840108520148	-0.0491183289717153	-0.126152504999873	-0.361316554169021	-0.178501904069493	-0.0989823669395295	-0.255134436220927	-0.239995681433392	0.0718932377728351	-0.310581011025156	-0.127454915291339	-0.217089016569679
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Kingella	-0.233417958045629	-0.2315749709932	-0.314677671499757	-0.046606635460957	-0.213556417366201	-0.136922863054056	-0.236226278779344	-0.269427561334239	0.0477415792872698	-0.194772295012085	-0.0731109980254691	-0.27127562216547	-0.210312053314434	-0.0154832844587262	-0.235534860817827	-0.076171137535572	0.774164540899039	-0.157596884732297	-0.3373499382816	-0.194365984498486	-0.341003008989246	-0.273731383269741	-0.305657506995494	-0.223108012751528	-0.255322881899531	-0.242182498303157	-0.248615817438594	-0.303128831660219	-0.254581446760571	-0.254322451242948	-0.237220438986971	-0.294985123797052	-0.259190636911778	-0.295627279808668	-0.278794855977629	-0.266620873090567	-0.300303428297308	-0.286609626131938	-0.308266997993935	-0.23016244152816	-0.216624354841321	-0.217143400730807	-0.246647326406835	-0.234695877014822	-0.211389476195088	-0.233544550819856	-0.249384937202439	-0.223716672659032	-0.228268154065128	-0.126818179278064	-0.266766722190827	-0.162469619902653	-0.207951381984922	-0.234824952660574	-0.21796581117004	-0.26460846092166	-0.226245865670942	-0.191138489346166	-0.196932014729988	-0.200738349496275	-0.200058661380809	-0.195190815705111	-0.218089028135652	-0.141355240442971	-0.21266228581077	-0.294103846297359	-0.174950972517209	-0.231933685533681	-0.29345466870848	-0.256609702428945	-0.140244589850362	-0.181795449606649	-0.27807911840794	-0.178459720602339	-0.215204600235591	-0.264452102839761	-0.22477596588461	-0.249530861085577	-0.0982143683534556	-0.259550773434841	-0.275465544426325	-0.186099596053079	-0.178275820943816	-0.200588923867293	-0.168929490560425	-0.251946750591639	-0.199394041427286	-0.174779207475055	-0.319195554016777	-0.199934278948616	-0.178374100818314	-0.229307616958679	-0.268446693430888	-0.19262452705665	-0.276628537958613	-0.240843159464188	-0.349625654935672	-0.387393451248343	-0.319543015152154	-0.194388079877493	-0.133944379688488	0.098670653047426	0.0526908953081153	-0.277453935677497	-0.329751967525477	0.00557506329385585	-0.292507773450992	-0.455481481416935	-0.326273439615761	-0.383113081890134	-0.274745296848313	-0.149042808897621	-0.293493516301274	-0.27730251476583	-0.240687791549662	-0.275638826772905	-0.355239955998973	-0.293172388801366	-0.239261040471978	-0.032330500388952	-0.308546270226053	-0.236590062511932	-0.0968677507580347	-0.275561340349835	0.529134183545784	0.277239174247935	-0.181230921154995	-0.168711402208938	-0.182864800056066	-0.0342336572077523	-0.259486346843909	-0.293578706447401	-0.213978743078948	-0.31933160345938	-0.386907279602823	-0.279898859285482
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria	0.90462899198767	6.54672533399643	2.80936202624905	6.83876585928628	6.29439600396038	7.37195896212266	7.2947971266404	1.23983592811107	2.22536971667947	0.6310345114717	0.270484041674374	1.70298734425701	3.99966684749464	3.84340511778844	3.34465628384397	1.98574123784313	6.23835559874613	6.51894550671816	2.86084545597725	6.05994295388253	2.74587563765016	7.60537859871216	5.13564275128656	2.3306202637811	4.76594271536665	-0.242182498303157	2.68550967720777	2.72157882821344	5.06334080764496	6.4048753531555	1.94202139826166	6.87912453143481	6.03516620636358	5.73689794527064	4.56979687953641	4.89992492842289	3.26872240651836	3.01569341457848	3.96217645744619	1.58732257912322	7.32966846365056	1.68988879776642	5.62556972038165	-0.228494084924408	-0.194654694266902	1.23949814938738	0.336509469122682	-0.198089070961743	0.370082010512041	4.92725757553081	-0.1963510635687	0.299512031213677	-0.200864823993132	-0.190944071226364	2.86095049521418	-0.196656015557443	6.71330688438344	-0.0603832530373245	-0.114237634662793	0.5806388293155	0.521627982707899	-0.201043568016125	-0.174719585677228	0.0919793741826694	7.34312313435317	0.187477453981216	0.111959779913724	-0.173014561092701	-0.267044174172249	2.44673900342342	8.30886953172776	-0.0559183189767565	-0.113538140235017	0.324068678053952	0.803585906391462	2.35433067929997	1.9565870775944	0.211564495343104	-0.136012945859428	1.98160176947491	-0.0805890874950813	0.570997279809314	0.3319878506658	2.58219620452796	0.0683519579291093	0.950845966766296	-0.000922843807491556	8.76982467295689	1.95176091663045	-0.1439739377128	2.80134028339941e-05	-0.17741577204079	-0.197661125377764	0.0331409887441793	0.695593769225419	0.461638879128846	-0.327787279967996	0.435018746465377	0.6838971028077	0.358873838279233	0.459000598302937	0.282713999298812	0.0999421957372133	-0.274575293008666	-0.283660701787864	0.0908612925225697	-0.158305533868428	1.83488577141908	0.128573810001707	-0.303588537599667	5.12294982285237	1.32098087090658	-0.0869851980484201	-0.272548131424898	-0.282855743075488	0.754845144723676	-0.352420240011313	-0.290212378188882	1.5989018317925	1.28404915819717	1.50840172855198	-0.267332483204141	1.85254448930303	2.02869003593656	3.16530182994725	5.5731040024102	-0.0317233773880648	-0.128358301877868	-0.141886394891568	1.42911549818294	-0.19427152377756	-0.141980640099802	-0.209007454850341	-0.221934987659068	-0.15722850084415	-0.109884945633468
