DS	HS	MeanDecreaseAccuracy	MeanDecreaseGini
ASV_94	0.00035	-3.40909090909091e-05	9.56084656084656e-05	0.0233550892436354
ASV_101	0.000213888888888889	4.57516339869284e-06	9.52380952380952e-05	0.0326020569771023
ASV_314	0.000257142857142857	-5.88235294117647e-05	9.14918414918415e-05	0.0286231400495521
ASV_119	-7.69230769230769e-05	0.000180147058823529	9.03263403263403e-05	0.00924166666666667
ASV_278	-0.000159188034188034	0.000299019607843137	8.91608391608391e-05	0.0717722280220206
ASV_59	0.000166666666666667	7.53968253968254e-05	8.82017982017982e-05	0.019072582972583
ASV_34	4.60317460317461e-05	0.000121323529411765	8.77904301817345e-05	0.0265620125713267
ASV_457	0	0.00015	8.76190476190476e-05	0.00953333333333333
ASV_891	0.000102777777777778	2.12985114300904e-05	8.69312169312169e-05	0.087659367368537
ASV_266	9.09090909090909e-05	4.61538461538461e-05	8.67650867650868e-05	0.0127094322344322
ASV_356	0	0.000133333333333333	8.60805860805861e-05	0.00710124049619849
ASV_651	0.000102991452991453	1.11721611721612e-05	8.51713825626869e-05	0.0204763208651444
ASV_104	0.000111111111111111	7.45098039215686e-05	8.5e-05	0.00530497463636998
ASV_937	1.3986013986014e-05	0.000104166666666667	8.33333333333333e-05	0.00921666666666667
ASV_86	0.000204365079365079	1.42533936651584e-05	8.30993080993081e-05	0.0541676892750891
ASV_546	0.000111111111111111	5.40616246498599e-05	8.22927072927073e-05	0.0138498861003103
ASV_630	0.000142857142857143	7.14285714285714e-05	8.16666666666667e-05	0.00734318097361576
ASV_44	0.000142857142857143	5.5952380952381e-05	8.14620162446249e-05	0.0225189161026708
ASV_27	0.000111111111111111	5.55555555555556e-05	8.09523809523809e-05	0.0183493515493516
ASV_144	0.000370707070707071	-0.000140804048892284	8.07109557109557e-05	0.0466573214812132
ASV_280	0	0.000110119047619048	8.01282051282051e-05	0.0318622187015942
ASV_397	0	9.95475113122172e-05	8.01282051282051e-05	0.0155584288260759
ASV_650	0	0.000125490196078431	8.01282051282051e-05	0.00962415458937198
ASV_419	0.000111111111111111	6.25e-05	8e-05	0.00431428571428571
ASV_249	-0.000202020202020202	0.000287152553329024	7.98982498982499e-05	0.0530464925323348
ASV_262	0	0.000126984126984127	7.91925465838509e-05	0.00734523809523809
ASV_157	-3.40909090909091e-05	0.000135746606334842	7.78787878787879e-05	0.0138753081395496
ASV_126	6.66666666666667e-05	6.9079939668175e-05	7.69230769230769e-05	0.0262181482451513
ASV_800	1.38888888888889e-05	0.000121323529411765	7.68921095008051e-05	0.0128981305284933
ASV_390	0.000148051948051948	6.66666666666667e-05	7.66472607851918e-05	0.010422619047619
ASV_287	0.00025	4.50558213716108e-05	7.65217391304348e-05	0.0162570914465651
ASV_317	-1e-04	0.000154036606668186	7.60887260887261e-05	0.0164880230880231
ASV_158	0.000174242424242424	0	7.54985754985755e-05	0.013467032967033
ASV_1116	0	0.000121323529411765	7.54985754985755e-05	0.00586363636363636
ASV_405	1e-04	3.40909090909091e-05	7.40740740740741e-05	0.0197591544852054
ASV_395	1e-04	6.25e-05	7.40740740740741e-05	0.00479988432620011
ASV_501	0.000318650793650794	-6.25e-05	7.39666081045391e-05	0.0245719435736677
ASV_479	0	0.00011437908496732	7.17948717948718e-05	0.0135764238712678
ASV_462	0.00025	-1.19075970469159e-05	7.09564509564509e-05	0.0298326762072089
ASV_285	4.16666666666667e-05	9.13461538461539e-05	7.06267806267806e-05	0.0203215662536201
ASV_276	0.000122222222222222	2.54291460173813e-05	7.04545454545454e-05	0.0327802541902542
ASV_110	0.000112301587301587	7.4488011988012e-05	7.01282051282051e-05	0.0380301868163834
ASV_357	1e-04	4.29505135387488e-05	6.98901098901099e-05	0.0129799777063322
ASV_264	-6.59340659340659e-05	0.000170480499892265	6.81042985351358e-05	0.0583361393313366
ASV_346	0.000125	5.55555555555556e-05	6.79723502304147e-05	0.0117640350877193
ASV_549	0.000166666666666667	4.38644688644689e-05	6.74804905239688e-05	0.0253135998967364
ASV_352	-4.7979797979798e-05	0.000133228291316527	6.63313337226381e-05	0.0435712396527914
ASV_644	-0.000208333333333333	0.000192647058823529	6.47806299980213e-05	0.0627647239577547
ASV_396	0.000116666666666667	0.000142857142857143	6.43467965207096e-05	0.0498624731861523
ASV_331	2e-04	-2.77777777777778e-05	6.01498501498501e-05	0.0203084567401826
ASV_109	0.000208333333333333	-3.57620320855615e-05	5.99350010105159e-05	0.0396338785702961
ASV_316	0.000416666666666667	-0.000143072613660849	5.95429771516728e-05	0.0924153585652622
ASV_450	0.000111111111111111	2.30769230769231e-05	5.39341184502475e-05	0.0375922306356808
ASV_284	0.000125	0	5e-05	0.00803785345089693
ASV_162	0	7.14285714285714e-05	5e-05	0.0102806097219426
ASV_33	-1.86868686868687e-05	7.5e-05	4.97578347578348e-05	0.0465655897552503
ASV_10	-0.000145833333333333	0.000171679197994987	4.9043549043549e-05	0.0288456404379934
ASV_832	-1.11111111111111e-05	0.000140931656063235	4.90324892498806e-05	0.0502918139025737
ASV_165	0.000577380952380952	-0.000174656002751978	4.82528180354267e-05	0.0525861620650187
ASV_406	5.3030303030303e-05	0.000112394957983193	4.77240151153195e-05	0.0473529024701436
ASV_1044	1.3986013986014e-05	6.25e-05	4.76190476190476e-05	0.0118408127596518
ASV_394	-0.000225	0.000225274725274725	4.76190476190476e-05	0.0127828494778508
ASV_645	0	6.25e-05	4.76190476190476e-05	0.00519047619047619
ASV_80	0	7.03431372549019e-05	4.54545454545455e-05	0.0273179430447946
ASV_350	0.000125	0	4.54545454545455e-05	0.00578198927672612
ASV_244	8.33333333333333e-05	6.4102564102564e-06	4.54545454545455e-05	0.00854887218045113
ASV_754	1e-04	1.58730158730159e-05	4.54545454545455e-05	0.0214170581240769
ASV_257	0.000123076923076923	-4.16666666666667e-06	4.47835497835498e-05	0.0315412974136072
ASV_567	-0.000108766233766234	0.000174242424242424	4.37878787878788e-05	0.029205293672671
ASV_270	0	0.000105769230769231	4.34782608695652e-05	0.0084926267281106
ASV_306	0.000142857142857143	0	4.34782608695652e-05	0.0129673265283021
ASV_304	0.000260714285714286	-6.58119658119658e-05	4.30769230769231e-05	0.0199894718990916
ASV_1004	-9.09090909090909e-06	9.37229437229438e-05	4.21212121212121e-05	0.0357790105383521
ASV_256	0	6.25e-05	4.16666666666667e-05	0.00683820861678004
ASV_399	0	5.88235294117647e-05	4.16666666666667e-05	0.0134571718931475
ASV_535	0	7.14285714285714e-05	4.16666666666667e-05	0.00233333333333333
ASV_552	0.000111111111111111	-4.16666666666667e-06	4.16666666666667e-05	0.0136237179487179
ASV_208	-9.09090909090909e-05	0.000105555555555556	4.16431394692264e-05	0.022282991797567
ASV_71	-0.000157647907647908	0.000210361452273217	4.0804480377194e-05	0.0960941115875188
ASV_167	0.000125	3.04834484401048e-05	3.95286195286195e-05	0.0566613478876906
ASV_46	0.00056540404040404	-0.000211860155668205	3.91574653416759e-05	0.151178679782253
ASV_489	-3.17460317460317e-05	6.61764705882353e-05	3.89194139194139e-05	0.0206641025641026
ASV_207	0	6.1236802413273e-05	3.86429512516469e-05	0.0268698181598059
ASV_674	8.33333333333333e-05	4.16666666666667e-06	3.84615384615385e-05	0.0137534044902466
ASV_89	0.000125	4.91916064671483e-06	3.84615384615385e-05	0.0207010491952352
ASV_142	0	5.26315789473684e-05	3.84615384615385e-05	0.0025
ASV_345	-1.3986013986014e-05	5.88235294117647e-05	3.84615384615385e-05	0.0145015558057354
ASV_455	0.000111111111111111	-1.52777777777778e-05	3.84615384615385e-05	0.0251248402452737
ASV_807	0	5.88235294117647e-05	3.84615384615385e-05	0.0068
ASV_505	0.000161616161616162	-7.14285714285714e-05	3.80434782608696e-05	0.00725714285714286
ASV_283	2e-04	-7.69230769230769e-05	3.78787878787879e-05	0.0121119963369963
ASV_693	-6.94444444444444e-05	1e-04	3.77777777777778e-05	0.0104214402618658
ASV_221	0.000180555555555556	-0.000117868199911544	3.75697804187507e-05	0.0452196604145417
