feature	method	group1	group2	p_values	adj_method	p_adjust
ko00450	LinDA	DEmed	DEpost	0.774101432435573	none	0.774101432435573
ko01051	LinDA	DEmed	DEpost	0.959240565415101	none	0.959240565415101
ko00565	LinDA	DEmed	DEpost	0.296377320436291	none	0.296377320436291
ko00524	LinDA	DEmed	DEpost	0.738496948295695	none	0.738496948295695
ko00300	LinDA	DEmed	DEpost	0.641374205981005	none	0.641374205981005
ko05222	LinDA	DEmed	DEpost	0.529396224275627	none	0.529396224275627
ko00514	LinDA	DEmed	DEpost	0.595612111260188	none	0.595612111260188
ko05416	LinDA	DEmed	DEpost	0.529396224275627	none	0.529396224275627
ko00260	LinDA	DEmed	DEpost	0.770396740691422	none	0.770396740691422
ko00190	LinDA	DEmed	DEpost	0.980022234001512	none	0.980022234001512
ko03440	LinDA	DEmed	DEpost	0.842532157848505	none	0.842532157848505
ko00750	LinDA	DEmed	DEpost	0.993593574306882	none	0.993593574306882
ko00950	LinDA	DEmed	DEpost	0.892841943671166	none	0.892841943671166
ko00592	LinDA	DEmed	DEpost	0.923132496636948	none	0.923132496636948
ko00591	LinDA	DEmed	DEpost	0.937998167881339	none	0.937998167881339
ko00590	LinDA	DEmed	DEpost	0.847787116110396	none	0.847787116110396
ko00061	LinDA	DEmed	DEpost	0.905827694404927	none	0.905827694404927
ko03070	LinDA	DEmed	DEpost	0.810809896353972	none	0.810809896353972
ko00253	LinDA	DEmed	DEpost	0.863965768506438	none	0.863965768506438
ko03060	LinDA	DEmed	DEpost	0.875928659116788	none	0.875928659116788
ko04740	LinDA	DEmed	DEpost	0.305568694077145	none	0.305568694077145
ko00380	LinDA	DEmed	DEpost	0.984819248014505	none	0.984819248014505
ko00500	LinDA	DEmed	DEpost	0.702385977018953	none	0.702385977018953
ko05120	LinDA	DEmed	DEpost	0.829191492357824	none	0.829191492357824
ko05322	LinDA	DEmed	DEpost	0.844443301563407	none	0.844443301563407
ko04964	LinDA	DEmed	DEpost	0.892540709000333	none	0.892540709000333
ko04962	LinDA	DEmed	DEpost	0.405294184963897	none	0.405294184963897
ko00625	LinDA	DEmed	DEpost	0.998756409254029	none	0.998756409254029
ko00624	LinDA	DEmed	DEpost	0.100370590316531	none	0.100370590316531
ko00627	LinDA	DEmed	DEpost	0.563982516046274	none	0.563982516046274
ko00626	LinDA	DEmed	DEpost	0.590730338492827	none	0.590730338492827
ko00621	LinDA	DEmed	DEpost	0.501315195327965	none	0.501315195327965
ko00620	LinDA	DEmed	DEpost	0.911882475431132	none	0.911882475431132
ko00623	LinDA	DEmed	DEpost	0.913481935701341	none	0.913481935701341
ko00622	LinDA	DEmed	DEpost	0.591610195997498	none	0.591610195997498
ko00270	LinDA	DEmed	DEpost	0.687486722385027	none	0.687486722385027
ko00940	LinDA	DEmed	DEpost	0.445449043019299	none	0.445449043019299
ko00941	LinDA	DEmed	DEpost	0.962122716712675	none	0.962122716712675
ko01053	LinDA	DEmed	DEpost	0.980648710229974	none	0.980648710229974
ko00100	LinDA	DEmed	DEpost	0.237275135220762	none	0.237275135220762
ko00945	LinDA	DEmed	DEpost	0.950920976548543	none	0.950920976548543
ko05016	LinDA	DEmed	DEpost	0.72967296042132	none	0.72967296042132
ko00071	LinDA	DEmed	DEpost	0.882843278701909	none	0.882843278701909
