OTUID	DGpre	DEmed	DEpost	DSpre	DSmed	DSpost	HGpre	HEmed	HEpost	HSpre	HSmed	HSpost	IGpre	IEmed	IEpost	ISpre	ISmed	ISpost
ASV_938	0.006964427	0.003603677	0.005404986	0.038224744	0.011982636	0.018879814	0.013390916	0.003225838	0.0039374	0.003246804	0.009652807	0.004870633	0.060736071	0.006033782	0.002227527	0.014267367	0.004797914	0.00277326
ASV_1116	0.000341004	0.000520941	0.000376955	0.002709455	0.021778137	0.001414492	0.00120009	0.000432374	0.000129663	0.047277294	0.007464065	0.002263868	0.012772872	0.000400522	0.000135328	0.003991326	0.001563808	0.002269351
ASV_845	0.000469131	0.000586681	0.00074286	0.03540525	0.001573816	0.000345994	0.000583144	0.000401362	0.000567422	0.050636595	0.012814849	0.000802713	0.005611485	0.001259718	0.000353452	0.002583413	0.002453053	0.001825644
ASV_1042	0.004981513	0.010212914	0.01367737	0.000678392	0.001814173	0.001759371	0.01213476	0.021017778	0.024082571	0.009754317	0.00950701	0.010445815	0.006718217	0.001681059	0.014096286	0.003383507	0.004601355	0.001824549
ASV_826	0.009989567	0.006493564	0.015426635	0.013393383	0.01027266	0.008328811	0.002483432	0.005861319	0.004380637	0.00464875	0.007630713	0.012533534	0.175140115	0.005650194	0.004468392	0.002360419	0.002716164	0.001312518
ASV_914	0.008700529	0.004176248	0.003597249	0.093119181	0.004965143	0.003876467	0.004922539	0.003105459	0.003941461	0.007207092	0.009621645	0.006746877	0.009226926	0.003036974	0.010600254	0.012528028	0.003325519	0.005710621
ASV_818	0.005850437	0.004853199	0.005389886	0.045477856	0.03817034	0.003054781	0.008812383	0.007098122	0.009596182	0.003372979	0.002570702	0.004302135	0.001563991	0.00338203	0.001870499	0.005193539	0.0149643	0.016889045
ASV_722	0.017032124	0.005482823	0.008365457	0.002388932	0.000736814	0.002371248	0.02677858	0.010138542	0.009244885	0.007203287	0.006613655	0.024571258	0.009697098	0.007515991	0.006038401	0.032815729	0.012165934	0.008596585
ASV_1112	0.011693792	0.001354881	0.002652143	0.007059692	0.063230051	0.007972725	0.00338813	0.002825383	0.011812293	0.008702205	0.001781055	0.002736968	0.01234748	0.004461349	0.00591005	0.003522809	0.002147619	0.002573809
ASV_1029	0.00226946	0.00065429	0.001319074	0.015948044	0.008013341	0.028294922	0.031740259	0.003340416	0.003808757	0.018198308	0.016353679	0.001493351	0.002818386	0.008852927	0.000854007	0.002655004	0.00267804	0.002223916
ASV_982	0.001372345	0.000869636	0.009091422	0.002920454	0.004556771	0.003027047	0.011930568	0.008825815	0.009346334	0.023344836	0.028677266	0.007419537	0.004321579	0.003037257	0.001005636	0.00462721	0.00377485	0.003557362
ASV_1137	0	0	0	0.084726278	0.02182935	0.000282124	0.001360616	0.002234868	0.000887197	0.008401839	0.005211308	0.019187841	0.002821925	0	0.000977912	0.000681684	0.002708946	0.002031254
ASV_726	0.00843805	0.00559729	0.012667287	0.002510463	0.007763781	0.010118494	0.010912726	0.0066472	0.009369646	0.023989515	0.008114968	0.009226362	0.032324402	0.003194732	0.003147626	0.013414967	0.004436913	0.008943879
ASV_1186	0.001795773	0.000609426	0.000922646	0.008400061	0.001345969	0.001058188	0.0017155	0.00674741	0.004644328	0.030142073	0.01479594	0.021828948	0.000552041	0.006129324	0.002248457	0.002808599	0.00225176	0.021683374
ASV_1037	0.003815632	0.003468651	0.003496206	0.044594762	0.007787867	0.005078505	0.002602076	0.003404913	0.003354121	0.029011469	0.007503647	0.00348254	0.005145328	0.002348461	0.002449661	0.001478916	0.005323286	0.006586615
ASV_719	0.004544598	0.006114197	0.000202301	0.003748402	0.006309885	0.001534847	0.012946198	0.033987089	0.013003956	0.01462171	0.007964914	0.007267294	0.000376257	0.003171637	0.059826062	0.000682867	0.003530569	0.00128692
ASV_1021	0.006678068	0.00291121	0.02220447	0.018420221	0.001375664	0.023533765	0.006027678	0.003703715	0.001968885	0.015801041	0.014701001	0.023770592	0.000425924	0.003172357	0.001220961	0.004305077	0.004622814	0.005798545
ASV_1117	0.000717486	0.001907417	0.009973603	0.001888308	0.012990507	0.001280374	0.055838124	0.010540791	0.010183178	0.017464005	0.00120674	0.002798408	0.002405244	0.002929916	0.001348127	0.003369169	0.007231895	0.009283522
ASV_951	0.002898531	0.000915449	0.000350514	0.032123903	0.042746375	0.001184587	0.001259076	0.000973869	0.000554752	0.019737847	0.004229277	0.002382957	0.00079013	0.00076837	0	0.00213507	0.007747569	0.013010623
ASV_705	0.001328826	0.00014981	0.045035802	0.013788187	0.012251906	0.007212862	0.008143793	0.012173635	0.003675508	0.013496938	0.012638713	0.01128363	0	0.03402603	0.000967165	0.005626689	0.009875034	0.004615756
ASV_649	0.005767073	0.002079989	0.112096312	0.007591042	0.004919013	0.014840507	0.006069023	0.003192972	0.00851187	0.027138173	0.003504054	0.003015539	0.01583383	0.003299769	0.004583831	0.004776712	0.000654898	0.003360989
ASV_760	0.001049362	0.012713977	0.006777193	0.001531154	0.002898712	0.006209926	0.020841403	0.003257358	0.003310922	0.007645382	0.003916073	0.007963157	0.0467794	0.077237942	0.067772783	0.003252777	0.00823729	0.001406557
ASV_1134	0.003639025	0.00884435	0.003765811	0.005578316	0.050990305	0.042257143	0.003308733	0.000479027	0.000400199	0.009811617	0.003982891	0.005388801	0.005419238	0.000710423	0.000878256	0.000733395	0.000864991	0.000967177
ASV_991	0.002504507	0.002317091	0.002752322	0.011392217	0.014236518	0.004899805	0.005539706	0.006252126	0.0066342	0.015227767	0.018467893	0.007354266	0.00158669	0.000336182	0.00068541	0.005473616	0.015872053	0.019853887
ASV_1107	0.000170502	0	0.000376955	0.00463878	0.00353001	0.072717681	0.062234881	0.004954675	0.006781962	0.003313703	0.006958781	0.002427785	0.002342584	0.010916374	0.000342705	0.001807219	0.001373457	0.001399955
ASV_956	0.00417789	0.003066082	0.004522921	0.030651822	0.004192044	0.010286819	0.006093906	0.007840731	0.009984645	0.012849953	0.004886841	0.009558895	0.004362328	0.011225524	0.007438929	0.004082261	0.005811034	0.036341937
ASV_965	0.004812391	0.002350927	0.004266973	0.036573573	0.003490249	0.00756187	0.00883032	0.01374308	0.004844094	0.004413287	0.027631403	0.00281006	0.012870954	0.008745362	0.004464271	0.001951241	0.005337175	0.004965096
ASV_871	0.004488329	0.01213553	0.00658296	0.003174823	0.003994693	0.00548796	0.013865489	0.015658646	0.010855095	0.00693547	0.027134529	0.002684221	0.003059887	0.008500754	0.019587263	0.002672844	0.004755382	0.0041915
ASV_905	0.006706439	0.00509317	0.012086751	0.013234533	0.003709634	0.004201323	0.007157724	0.004470118	0.013115255	0.026008651	0.008571571	0.00522182	0.002773501	0.003102441	0.003073238	0.011148754	0.012426747	0.008749767
ASV_640	0.022456591	0.033474078	0.018641909	0.000477983	0.003278811	0.007977379	0.001817274	0.007471296	0.010527071	0.000389343	0.000662048	0.001474304	0.006379801	0.03601503	0.100241264	0.005425414	0.023825579	0.05034795
ASV_789	0	0	0	0	0	0	0.137246407	0.013644952	0.009913806	0	0	0	0	0	0	0	0	0
ASV_665	0.012948065	0.014719267	0.024420205	0.000452396	0.001089018	0.035236354	0.004781737	0.025529577	0.009726234	0.015972344	0.001614949	0.004110427	0.002932078	0.00180114	0.008095434	0.002694624	0.000549514	0.000522948
ASV_1004	0.004210432	0.011949985	0.022133852	0.080420153	0.018659985	0.003007834	0.009969642	0.004722051	0.003642804	0.00506552	0.003992493	0.003760049	0.001758247	0.001340244	0.002599849	0.001565148	0.000874752	0.001379888
ASV_825	0.000380849	0.000562934	0.01020904	0.024285023	0.001964635	0.001053703	0.003863218	0.002712278	0.000704616	0.023416881	0.007703689	0.018990536	0.000188128	0.00131891	0.000392874	0.101192964	0.001260751	0.041968119
ASV_981	0.020979821	0.015598081	0.009618658	0.022857985	0.003303519	0.010623727	0.010079946	0.014041688	0.006517529	0.009667919	0.011921262	0.004362412	0.002670258	0.0054066	0.003969352	0.004086415	0.008347166	0.007971267
ASV_887	0.002829109	0.001727525	0.002310921	0.001788648	0.013418374	0.001271048	0.026412364	0.004810102	0.002754223	0.024063945	0.002455578	0.007243074	0.007657997	0.011539609	0.01197996	0.001376593	0.001389037	0.004569378
ASV_1056	0.001454817	0.00014353	0.003847338	0.062582825	0.019611576	0.00127651	0.003450469	0.004046263	0.002786705	0.017572482	0.003376821	0.004121391	0.003246856	0.002915671	0.000431615	0.000928575	0.012171692	0.004422058
ASV_573	0.092883125	0.032907507	0.018984319	0.008882127	0.012199617	0.001901814	0.003557453	0.00391992	0.001542129	0.000547788	0.00119048	0.001619649	0.001685268	0.002843133	0.003500829	0.130008543	0.000290304	0.000404084
ASV_658	1.71E-04	1.41E-03	2.18E-02	1.61E-04	1.23E-02	9.41E-05	3.19E-02	3.30E-03	5.12E-04	5.16E-03	5.26E-03	7.14E-03	3.98E-03	1.81E-01	2.06E-03	9.24E-03	9.66E-04	2.57E-03
ASV_1003	0.001364015	0.000287061	0.000198545	0.064080865	0.039327987	0.006401284	0.021851555	0.001041843	0.002005638	0.002637653	0.001573819	0.003218989	0.000827015	0.000479322	0.000713699	0.001064536	0.003407815	0.001147624
ASV_611	3.41E-04	0.00E+00	6.16E-04	9.68E-04	4.27E-04	5.35E-02	1.69E-04	2.77E-04	2.82E-02	1.97E-04	5.42E-05	0.00E+00	0.00E+00	1.11E-03	2.07E-01	9.65E-04	0.00E+00	1.02E-03
ASV_738	0.003656305	0.0169565	0.002975862	0.008529895	0.03616676	0.005729625	0.005970454	0.020419737	0.004290668	0.002270235	0.006726562	0.017857471	0.004254661	0.003840137	0.00174554	0.001389994	0.001323408	0.005811249
ASV_1227	5.40E-03	1.63E-03	7.53E-04	8.05E-05	3.17E-03	1.41E-02	2.70E-02	8.64E-03	3.61E-03	1.47E-02	7.53E-03	1.50E-02	1.85E-02	5.95E-03	2.10E-02	4.14E-03	5.11E-03	4.69E-03
ASV_765	0.014629419	0.009144221	0.010157458	0.009654409	0.004600051	0.008384208	0.00928196	0.012180825	0.014431062	0.007813853	0.006846782	0.017859542	0.01300349	0.009092167	0.0059589	0.006122045	0.006620621	0.013002752
ASV_741	0.001456169	0.000650616	0.002552202	0.000260904	0.000262692	0.001483193	0.007285552	0.006504028	0.041020223	0.004498071	0.0060911	0.013452318	0.005668684	0.002796964	0.00418477	0.003415237	0.006334745	0.011317094
ASV_603	0.004269005	0.025833791	0.011426792	0	0.033533261	0.024452272	0.001022718	0.00842446	0.004371626	0.00389618	0.016459458	0.016873447	0.000212962	0.005012401	0.001028116	0.003404998	0.000655452	0.007596143
ASV_1144	0.01103011	0.007201305	0.009960073	0.017735171	0.006550076	0.003278822	0.003405441	0.01810062	0.012791948	0.00719074	0.018204533	0.004030155	0.001384599	0.006601112	0.010196906	0.006634991	0.006414061	0.00320678
ASV_829	0.009369985	0.01166323	0.012793517	0.002158626	0.001963512	0.006575473	0.018263062	0.014661623	0.015647255	0.004975866	0.004664347	0.004590255	0.011872541	0.014817965	0.016401876	0.030288125	0.007933031	0.006298927
ASV_988	0.005318926	0.004720985	0	0.011666259	0.009506532	0.00032603	0.000878355	0.06505091	0.000767111	0.001920296	0.001959264	0.005617094	0	0.001447746	0.001082626	0.000174135	0.001605047	0.000225695
ASV_929	0.001625105	0.000547444	0.00170583	0.007409808	0.059563835	0.001807747	0.003076917	0.00182185	0.002836333	0.013112814	0.002201937	0.002466241	0.006498865	0.001907281	0.00116148	0.002794776	0.002532393	0.003853623
ASV_654	0.008681278	0.041776957	0.239730797	0	0.004037368	0.003691357	0.0053163	0.00513855	0.003426584	0.0027804	0.000468112	0.001174686	0.004447371	0.012629729	0.016289242	0.000203935	0.000393271	0.004711241
ASV_1124	0.002304938	0.000518979	0.001723944	0.000584554	0.000715541	0.00360522	0.015527362	0.005542271	0.002390139	0.019402498	0.006340453	0.022965266	0.005378164	0.011746068	0.002345794	0.001794414	0.0229252	0.001068817
ASV_776	0.002618433	0.014746264	0.02233343	0.001379685	0.022936085	0.031630665	0.008002369	0.002547251	0.014839988	0.007856268	0.002801002	0.008429124	0.000796561	0.007561371	0	0.001476471	0.000893338	0.001015905
ASV_797	0.000724036	0.006034057	0.016933987	0.027939784	0.027156802	0.026174136	0.009247294	0.01098937	0.010838693	0.001272134	0.008203282	0.007123629	0.005537016	0.000556934	0.000171353	0.002349413	0	0.001485913
ASV_681	0.003122558	0.007740606	0.008802331	0.002068097	0.002161242	0.000674199	0.039365095	0.012330871	0.007956463	0.00461386	0.011751176	0.00881822	0.004340355	0.005834244	0.006122121	0.00478722	0.004224902	0.003095569
ASV_569	0.000170502	0	0	0.000707913	0.083232671	0.000163015	0.001957888	0.00039077	0.000343424	0.000164857	0.000382844	0.00101893	0.043081392	0	0	0.00245244	0.001642984	0.001930206
ASV_810	0.000159191	0.000530262	0.01719079	0.002813528	0.001165331	0.002010442	0.020653725	0.000243298	0.004512492	0.003734677	0.000868833	0.001026516	0.000194533	0.00024416	0.000364198	0.18426901	0.000724649	0.001332957
ASV_1008	0.012385095	0.018548586	0.012964977	0.009272456	0.011843037	0.008097288	0.006695954	0.008082884	0.019390239	0.00326527	0.009722717	0.009275449	0.007621003	0.009797911	0.010612283	0.003513663	0.003447995	0.005948531
ASV_799	0.240806959	0.01671099	0.024242724	0.001246166	0.004860408	0.001056583	0.007031156	0.005778844	0.006272732	0.000985387	0.009019155	0.000944493	0.002518661	0.00358576	0.002741641	0.001948684	0.001477339	0.00595645
ASV_766	0.002624543	0.000751448	0.000888972	0.004308072	0.003464826	0.001097785	0.023212307	0.006016792	0.012977117	0.003272367	0.007317339	0.003013885	0.004483535	0.000461022	0.000568307	0.004016899	0.065950967	0.042852449
ASV_1031	0.008201973	0.016055663	0.003623371	0.000305265	0.008619107	0.002766383	0.006849677	0.011744829	0.014082507	0.009773235	0.012716929	0.013248619	0.003706811	0.004171108	0.00365171	0.002303309	0.003504212	0.004259194
ASV_547	0	0	0	0	0.1026555	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_806	0.005071543	0.001264614	0.008391167	0.004505275	0.006227861	0.002650671	0.035603449	0.028264362	0.007773714	0.002422786	0.001312538	0.001549767	0.007805741	0.003780254	0.01497635	0.013038381	0.001963526	0.015085209
ASV_752	0.007458524	0.008852566	0.00126646	0.008228161	0.015457796	0.002844762	0.010504846	0.003625371	0.005868534	0.003385818	0.003358661	0.030585729	0.005658169	0.003121737	0.001038862	0.004319834	0.001675048	0.002083425
ASV_1175	0.000797296	0	0.02193815	0.000663608	0.007754138	0.008676292	0.005834861	0.007184951	0.003143097	0.013914333	0.002634188	0.005533289	0.000985915	0.016644063	0.004668649	0.006703249	0.038728327	0.017560799
ASV_808	0.010604074	0.002001313	0.001790239	0.003308477	0.001422658	0.018772961	0.003533656	0.014248937	0.011087762	0.014003162	0.00496081	0.012652147	0.00870416	0.014100177	0.006800969	0.002994302	0.001704579	0.001273631
ASV_1169	0.005086143	0.005672136	0.005976534	0.00639191	0.003332072	0.005781051	0.007560483	0.004878737	0.003056871	0.0255865	0.005259867	0.015437229	0.014855019	0.008771044	0.004693581	0.003070554	0.00743633	0.00914364
ASV_666	0.006521384	0.007438495	0.014707044	0.006280697	0.006397466	0.002757141	0.01816027	0.007791851	0.010803352	0.009182813	0.010269613	0.00887986	0.002652176	0.002945212	0.004894132	0.038654152	0.012142966	0.014580985
ASV_876	0.010731069	0.009004922	0.011542722	0.001546569	0.000899112	0.001282522	0.012891515	0.01450126	0.013956564	0.014131782	0.003022167	0.006445778	0.035893765	0.013958563	0.014947334	0.008419442	0.002794069	0.002333655
ASV_605	1.71E-04	6.75E-03	1.51E-03	1.10E-04	2.33E-04	9.43E-05	0.00E+00	2.18E-04	5.54E-02	3.21E-05	4.88E-04	2.62E-02	0.00E+00	0.00E+00	0.00E+00	1.48E-03	1.71E-04	2.59E-04
ASV_958	0.008385116	0.001381517	0.003500923	0.017909581	0.003566373	0.010088737	0.007509196	0.003575324	0.001442925	0.011282829	0.003762596	0.022108212	0.003070072	0.008315693	0.005373114	0.00651932	0.014498408	0.024005608
ASV_660	0.000265765	0.010054223	0.00257874	0.002597911	0.001909919	0.000163015	0.047887402	0.005451118	0.010571763	0.002159879	0.020180564	0.009651411	0.003168407	0.000641993	0.05216999	0.003146579	0.001994819	0.00803798
ASV_788	0.000763777	0.033415958	0.184765172	0.017298042	0.007873689	0.007363529	0.003288683	0.005088053	0.019245769	0.003696836	0.005248109	0.011252589	0.000635416	0.003002322	0.001702685	0.011613804	0.015785148	0.014303982
ASV_970	0.005636367	0.006917907	0.005551455	0.001649634	0.00182425	0.001258724	0.012952627	0.024276773	0.047948056	0.001226827	0.003451262	0.003339403	0.00323016	0.00147973	0.003062961	0.002987372	0.001030813	0.002902312
ASV_1161	0.001657179	0	0.005372712	0.00085896	0.007266967	0.006988585	0.002787482	0.001165293	0.001050605	0.007423541	0.01529419	0.056725827	0.002086345	0.001187632	0.000514058	0.022035282	0.01009094	0.008405904
ASV_933	0.002354719	0.003453559	0.001265792	0.017666856	0.007585769	0.007172288	0.007436518	0.002568361	0.002053572	0.007682291	0.002557993	0.001616822	0.01038212	0.008981634	0.002340174	0.007136354	0.074605757	0.010635831
ASV_642	2.13E-04	0.00E+00	8.67E-03	0.00E+00	2.07E-02	2.31E-04	1.95E-03	4.31E-02	1.57E-04	1.11E-02	1.57E-02	8.36E-05	0.00E+00	0.00E+00	3.43E-04	0.00E+00	0.00E+00	0.00E+00
ASV_1092	0.00219499	0.007637439	0.002600986	0.015332611	0.00657343	0.008146184	0.003279544	0.002780559	0.000451018	0.011715273	0.003743403	0.003740738	0.023347982	0.003576888	0.000614395	0.00114856	0.064634165	0.003026617
ASV_1061	0.003950146	0	0.000334721	0.000255765	0.000587209	0	0.000475889	0.000450351	0.000464368	0.041394981	0.00698596	0.002133855	0.002118704	0.002574825	0.016300324	0.002008792	0.00177308	0.011445508
ASV_1197	0	0.000935641	0.000522619	0.017305634	0.000920424	0.001997804	0.004367634	0.002636232	0.003221328	0.034384891	0.002476983	0.001180851	0.002310274	0.004150715	0	0.001636497	0.023159816	0.000258534
ASV_1221	0.0034812	0.000549855	0.003519238	0.001138578	0.002534505	0.007776677	0.002428607	0.002727137	0.002548169	0.012225219	0.021298757	0.017209913	0.001520797	0.000188597	0.002581035	0.004924079	0.007352929	0.007352715
ASV_817	0.00E+00	0.00E+00	0.00E+00	3.39E-04	9.43E-02	8.57E-05	3.11E-03	7.25E-04	3.87E-04	5.06E-04	2.64E-04	1.03E-04	0.00E+00	0.00E+00	2.22E-04	0.00E+00	8.53E-05	1.20E-04
ASV_998	0.007401321	0.007493982	0.008666486	0.068555874	0.006491078	0.014131798	0.006431773	0.001462096	0.001401019	0.000944199	0.000265283	0.000290214	0.131392444	0.010324363	0.001370821	0.001363909	0.001885823	0.00093947
ASV_1195	0.004742684	0.004201072	0.003598086	0.002581405	0.007180819	0.001032071	0.025977715	0.017342044	0.006843735	0.001902768	0.006483196	0.005353497	0.004136555	0.003503543	0.018062418	0.009223699	0.012078505	0.00522011
ASV_1009	0.00053153	0.000310993	0	0.00044042	0.005688038	0.000154772	0.000213492	0.000852038	0.000159164	0.026012108	0.025570356	0.014752223	0	0.000186484	0	0.00077127	0.000191819	0.004395082
ASV_1148	0.000446875	0.000287061	0.031216581	0.002398364	0.002677447	0.007716559	0.001515383	0.00965682	0.000662127	0.003837047	0.010345745	0.014401866	0.000633681	0.001464958	0.001543964	0.035499962	0.002564492	0.019697562
ASV_848	0.016505286	0.008376073	0.022398568	0.004668905	0.006587031	0.015717213	0.004363043	0.009685261	0.00427543	0.012148117	0.008299466	0.017322208	0.003825053	0.005212807	0.005114348	0.005485234	0.00429973	0.010510983
ASV_692	0.003283765	0.011099845	0.01238092	0.002718473	0.005899496	0.002528374	0.009192899	0.017512987	0.021666262	0.001571735	0.004851413	0.008730525	0.00964383	0.004608755	0.034379245	0.006311291	0.006765535	0.00432832
ASV_913	0.004806105	0.00226482	0.000757672	0.000589119	0.001510674	0.001214556	0.003829382	0.003294366	0.003609281	0.031359734	0.010802384	0.008792557	0	0.001757756	0.003504917	0.00086866	0.018604893	0.001208671
ASV_964	0.003892478	0.005887591	0.003527749	0.015576713	0.011162384	0.036131387	0.003752344	0.00788541	0.004862096	0.005926532	0.010249732	0.010500257	0.00183775	0.002025945	0.002058548	0.002777301	0.002447607	0.008405861
ASV_923	0	0.002530304	0.003040123	0.003315169	0.00238266	0.001782249	0.013254964	0.00426491	0.010978646	0.014963659	0.006150805	0.007835599	0.006614024	0.000769123	0.000353452	0.017156267	0.030890074	0.003972728
ASV_762	0.000168318	0	0.058869904	0	0.000312264	0	0.00083728	0.009547087	0.002822134	0.00061036	0.007538795	0.02148806	0.132630486	0.000928222	0.000182099	0.000604569	0.000147919	0.000323538
ASV_906	0.00311435	0.000827615	0.000188477	0.00463187	0.005102293	0.013086168	0.005393096	0.001718121	0.001295918	0.004399748	0.025837278	0.011812361	0.02550844	0.011954473	0.020096016	0.001798172	0.001038521	0.006187181
ASV_742	0.000859145	0.002577643	0.00039709	0.001269758	0.000145944	0.000756134	0.014347113	0.033164379	0.010536506	0.001311074	0.001530885	0.002702993	0.000972598	0.002919807	0.082369829	0.000987281	0.002935275	0.001541829
ASV_778	4.32E-03	8.31E-04	1.45E-02	0.00E+00	6.59E-05	0.00E+00	6.39E-02	6.57E-03	3.13E-03	3.74E-03	3.07E-03	1.89E-03	0.00E+00	3.36E-04	0.00E+00	6.79E-03	5.79E-03	2.95E-03
ASV_1104	0.048896223	0.031713311	0.003701047	0.00994262	0.000843951	0.014581492	0.007565975	0.003167409	0.00892241	0.012154055	0.003508039	0.004507359	0.008065322	0.015391909	0.00354817	0.000431797	0.005695512	0.005235168
ASV_1158	0.005525384	0.009543339	0.006034623	0.014209473	0.013221834	0.001754457	0.01221295	0.008904998	0.003847092	0.011907425	0.007935793	0.005412889	0.005849108	0.004966932	0.004479112	0.005960981	0.004499229	0.009319096
ASV_648	0.00E+00	3.22E-04	5.79E-04	6.80E-05	8.37E-02	2.49E-04	4.67E-04	1.08E-04	1.03E-04	1.10E-03	1.52E-03	6.18E-04	0.00E+00	0.00E+00	0.00E+00	1.32E-03	1.81E-03	4.39E-03
ASV_813	0.000500195	0.000652023	0.000167361	0.014430895	0.070038227	0.001468203	0.001872734	0.001506102	0.000571711	0.003492678	0.000544808	0.001594243	0.006075855	0.000891666	0.000951968	0.000817682	0.00827599	0.001006492
ASV_898	0.004043668	0.004522185	0.003276042	0.00510538	0.022443402	0.023053018	0.012707494	0.002528533	0.014047084	0.002910816	0.007712508	0.007400946	0.001535224	0.002122421	0	0.01641897	0.024014686	0.04221456
ASV_1191	0.001115889	0	0.001178576	0.001333797	0.000996242	0.018056045	0.002579166	0.001578646	0.006034007	0.005990574	0.017676569	0.012147293	0.003966465	0.001093705	0.01361904	0.006161666	0.009833667	0.011605808
ASV_1230	0.003889889	0.010009392	0.006047017	0.003433083	0.00374237	0.002846246	0.009917372	0.003150045	0.005439789	0.003473871	0.008413665	0.008034063	0.001603813	0.012788721	0.001354506	0.016355018	0.102641753	0.041487128
ASV_857	0.003073175	0.002992817	0.000427482	0.001317296	0.001235533	0.00076952	0.004389497	0.014806898	0.008533039	0.009664796	0.019972228	0.01851004	0.00057079	0.000186484	0.000887099	0.001177497	0.0024521	0.001890886
ASV_690	0.002651705	0.008513553	0.011867099	0.00061688	0.037707526	0.00274367	0.00364411	0.003486798	0.003401313	0.004991947	0.012911605	0.015845285	0.000984689	0.000339319	0.000534599	0.002936022	0.001550856	0.00266078
ASV_1196	0.003567354	0.001062217	0.000753909	0.027743088	0.013003808	0.005857329	0.00608765	0.00239387	0.002160968	0.020596434	0.003214041	0.003737878	0.01037695	0.00189339	0.002059759	0.001285985	0.002191879	0.002365596
ASV_1200	0.001752442	0.00041651	0.001308292	0.010698273	0.006302832	0.004631086	0.002058707	0.003419133	0.023305211	0.011532514	0.00895627	0.006032023	0.005668684	0.001450005	0.008711977	0.002005623	0.004602212	0.004088353
ASV_1075	0.002854975	0.000513802	0.004978928	0.022635919	0.019228337	0.001450584	0.002409348	0.002355819	0.002898593	0.02430086	0.002212969	0.002473607	0.001182737	0.001235528	0.000975519	0.018472052	0.005594136	0.004114412
ASV_872	0.010786169	0.010452272	0.01356396	0.003171576	0.007933208	0.012077497	0.007183994	0.003706513	0.002436437	0.002092172	0.002562812	0.005052733	0.167816445	0.007491605	0.004875212	0.007110859	0.002191532	0.003262087
ASV_787	0.01069622	0.004097571	0.0039014	0.020438031	0.007267201	0.005571349	0.017316552	0.012028721	0.009207959	0.003510442	0.005760761	0.00636267	0.018309412	0.005505012	0.03620496	0.002658642	0.009195383	0.00535701
ASV_731	0.004770748	0.001898236	0.003062185	0.002521421	0.000563111	0.006935216	0.027610649	0.003347577	0.005134176	0.004711623	0.008630319	0.005347456	0.105371089	0.002443305	0.002004558	0.001298918	0.006553691	0.002525735
ASV_1036	0.000595458	0.000161182	0.001533109	0.001250685	0.003555666	0.001828143	0.002322766	0.001769438	0.002388081	0.010853097	0.037012931	0.003189744	0.004193436	0.000861287	0.001138405	0.001462202	0.002228097	0.002218228
ASV_921	0.00269479	0.003849363	0.009224248	0.003940103	0.00049524	0.000629835	0.005672758	0.040580324	0.016731946	0.003313909	0.000716038	0.000978704	0.000928298	0.000533828	0.001763297	0.003692949	0.004491099	0.001516373
ASV_1113	0.001842311	0.000562934	0.004559463	0.007637863	0.014368764	0.005623425	0.013598475	0.010577238	0.012608253	0.010012317	0.006617	0.004928821	0.008159003	0.005304033	0.002148235	0.002119654	0.002419047	0.005557785
ASV_1074	0.011544257	0.002625402	0.001283806	0.002988768	0.002173642	0.00366082	0.016507727	0.017893258	0.003957663	0.004737517	0.005174961	0.019274955	0.027200733	0.009416611	0.012921941	0.005332115	0.012211731	0.007052862
ASV_1101	0.008498467	0.007506855	0.008035049	0.001747926	0.002220868	0.000863788	0.002974809	0.005267408	0.008786643	0.019706619	0.008179701	0.007034481	0.009815802	0.023496517	0.020340484	0.002904516	0.004164106	0.003949748
ASV_774	0.001984792	0.006375003	0.013576014	0.013766211	0.005129237	0.026261855	0.001789328	0.002110921	0.000681711	0.004106509	0.000627805	0.000800979	0.05122559	0.231535178	0.000431615	0.000938774	0.000260412	0.00180974
ASV_1121	0.000597257	0.001261627	0.000198545	0.004429587	0.001341343	0.000805339	0.001515508	0.004444914	0.002353742	0.003028594	0.005704671	0.001988544	0.000203898	0.000340158	0.000602911	0.002965642	0.152493401	0.02661876
ASV_1214	0.012145272	0.000720797	0.002609855	0.017013537	0.025157236	0.007911215	0.002254167	0.001088006	0.001012475	0.010528525	0.00472894	0.01245127	0.002972497	0.002150122	0.000729809	0.002233736	0.003184434	0.003494858
ASV_888	0.001699717	0.004881325	0.001786906	0.000291321	0.000816771	0.000489942	0.002898883	0.006765928	0.017397173	0.00045376	0.001002595	0.000478005	0.030954704	0.024035437	0.178353907	0	0.000290875	0.00429302
ASV_732	0.005698689	0.011055948	0.010618245	0	0.043230763	0.016981782	0.003170537	0.003839518	0.003070017	0.004216571	0.022179703	0.001182496	0.006388865	0.003831456	0.002227584	0.000635901	0.000382145	0.001257446
ASV_1135	0.001695947	0.001747879	0.004041904	0.072989183	0.004887271	0.008045464	0.003733592	0.012790651	0.0193147	0.002237276	0.002202017	0.002195624	0.001626536	0.000605285	0.001344148	0.000351862	0.000277542	0.000267167
ASV_718	0.00053153	0.000865211	0.00097222	0.001626406	0.002753799	0.000227854	0.045539957	0.007874307	0.008083309	0.001025472	0.001900885	0.001614854	0.01414959	0.036132103	0.012085218	0.002469913	0.000856327	0.001203515
