OTUID	DGpre	DEmed	DEpost	DSpre	DSmed	DSpost	HGpre	HEmed	HEpost	HSpre	HSmed	HSpost	IGpre	IEmed	IEpost	ISpre	ISmed	ISpost
ASV_518	2.25	0.8888889	1.5	5.7647059	16.2692308	15.1333333	74.4242424	9.1282051	11.9428571	4.26	3.7142857	10.575	6.5714286	16.375	5.875	1.2857143	7.5714286	3.8333333
ASV_503	5.375	1.777778	2.125	13.176471	34.653846	4.666667	17.666667	17.205128	18.857143	23.1	7.571429	6.05	7.714286	4.5	8.125	1.142857	1.142857	7.5
ASV_467	1.5	3.2222222	1	0.4117647	23.1538462	1.5333333	9.3333333	5.4615385	3.9142857	13.6	48.5238095	21.05	2.2857143	1.375	5.625	2.0714286	3.5714286	10.3333333
ASV_386	0.125	0	0.375	1.47058824	0.42307692	0.26666667	0.06060606	0.41025641	0.02857143	29.48	15.30952381	33.275	0	0.375	0	58.42857143	0.57142857	68.25
ASV_362	0.375	1.22222222	1.25	0.05882353	1.76923077	10.33333333	4.81818182	17.69230769	97.88571429	0.66	2.57142857	2.675	0.42857143	1	31.125	5.07142857	2.71428571	3
ASV_549	4.75	13.555556	21.625	1.294118	1	4.933333	7.727273	8.512821	59.628571	14.46	12.02381	8.35	7	3.25	7.5	9.428571	6.642857	5.333333
ASV_526	2.875	0.7777778	12.625	5.2941176	6.4615385	35	29.2424242	4.0512821	2.3142857	17.26	3.6904762	42.725	3	3.75	2.375	2.5	7.5	4.5
ASV_393	0.125	0	0	8.52941176	4.61538462	0	0.54545455	0.20512821	0.08571429	2.84	72.38095238	19.6	0	0.125	0	14.28571429	9.14285714	42.75
ASV_501	0.5	1.3333333	0.375	0.1764706	0.8846154	14.7333333	7.5757576	15.0769231	5.6	11.26	63.0714286	9.675	4.2857143	1	0.625	3.5	3.2857143	4.4166667
ASV_561	1.625	1.6666667	1.25	14.5882353	1.3846154	43.8666667	17.6363636	2.8461538	1.2571429	25.24	4.3571429	41.75	7.5714286	4.875	5.625	3.1428571	4	0.9166667
ASV_989	14.375	16.777778	9.5	7.352941	4.730769	10.533333	26.484848	19.769231	49.171429	4.14	5.02381	3.35	24.714286	4.75	9.75	3.214286	1.642857	4.666667
ASV_842	0.5	0.8888889	0	124.7058824	54.5	5	2.6666667	0.5641026	0.8285714	20.64	1.1904762	1.4	2.8571429	0.75	0.375	0.6428571	7	0.5833333
ASV_473	14	53.333333	8.625	9.058824	1.423077	1.466667	12.515152	7.051282	21.057143	10.34	7.166667	14.55	41.857143	29.5	25.375	10.642857	14.5	20.25
ASV_595	14.125	2	1.75	60.1176471	107.9615385	1.3333333	2.3030303	0.7692308	1.4285714	11.6	2.9761905	1.075	4.1428571	3	1	1	1.5714286	1
ASV_950	4.875	1.888889	2	1.294118	4.653846	3.866667	11.939394	4.564103	12.742857	38.22	22.214286	14.8	14.285714	4.5	2.125	1.428571	2.785714	4.916667
ASV_535	27.125	20.111111	18.25	65.176471	31.192308	2.533333	10.515152	6.794872	7.314286	11.12	8	5.1	10.285714	4.625	23.875	4.642857	6.428571	5.5
ASV_739	7.875	3.555556	5.625	56.470588	18.461538	3.333333	7.090909	6.769231	10	19.76	6.952381	10.45	4.857143	6	10.75	3.857143	32.285714	10.166667
ASV_1224	2.375	5.1111111	1.125	37.2941176	8.1923077	4.2	10.1212121	2.025641	1.9428571	62.06	2.1190476	3.375	9	6.25	1	0.7857143	1.3571429	1
ASV_354	1	0	0.375	17.88235294	164.6153846	0.06666667	1.60606061	0.30769231	0.8	0.56	0.88095238	0.1	0	0	0.125	0.21428571	11.85714286	0.16666667
ASV_751	14.125	3.777778	12.375	20.411765	17.615385	10.266667	15	8.410256	7.942857	25.84	6.785714	12.25	19.285714	10	10.75	3.428571	9.142857	6.666667
ASV_453	2.625	1.888889	1.875	9.882353	16.115385	2.466667	5.242424	10.461538	5.457143	31.38	27.261905	8.325	6.857143	4.75	1.75	3.285714	10.5	9.833333
ASV_504	20.125	5.444444	6	3.117647	18.076923	30.333333	4.939394	7.487179	7.171429	10.02	23.452381	13.675	4	9.125	17.25	27.285714	5.142857	19.916667
ASV_486	0.625	1.666667	9.625	19.764706	37.538462	9.933333	3.545455	4.717949	9.485714	6.54	28.261905	15.525	2	1.5	0.75	4.785714	5.428571	33.083333
ASV_894	13	5.1111111	3.75	4	33.3461538	10.6666667	2.9393939	59.0512821	1.7142857	14.36	4.547619	4.25	1.7142857	0.5	0	1.0714286	3.2857143	0.3333333
ASV_976	3.625	1.666667	2.375	32.352941	48.038462	5	13.939394	4.025641	5.4	25.6	8.880952	5.975	4	5.875	1.125	2.428571	6.214286	4.166667
ASV_937	16.75	8.555556	3.625	3.764706	18.653846	13.266667	4.69697	6.923077	1.885714	21.24	10.166667	35.75	8.142857	3.125	2.75	1.5	6.428571	22.583333
ASV_443	7.375	8.222222	5.875	1.823529	1.307692	3.133333	8.060606	24.538462	7.342857	35.32	3.809524	4.8	15.714286	46	27.125	18.642857	1	1.916667
ASV_502	0.125	0.7777778	69.375	11.2352941	3.4230769	3.1333333	25.7272727	2.2051282	11.2571429	15.06	20.2619048	17.3	0.5714286	4.625	0.375	5	14.8571429	2.8333333
ASV_508	8.875	12	8.875	11.470588	2.807692	2.266667	7.606061	4.205128	47.885714	12.24	4.595238	8.9	17.571429	7.625	51.25	23.357143	7.142857	3
ASV_499	34.75	1.6666667	6.875	0.2941176	1.5384615	1.4	3.9090909	1.2564103	1.3428571	1.54	81.9761905	9.3	2.7142857	1.375	2.125	6.5714286	7.0714286	7.0833333
ASV_536	2.25	3.5555556	5.375	0.8823529	3.6923077	2.4666667	11.3030303	41.2307692	12.3428571	12.28	17.0714286	9.525	18.8571429	9.375	11.75	1.4285714	8.0714286	3.9166667
ASV_580	6.125	3.111111	5	3.058824	4.192308	10.2	3.787879	12.538462	2.685714	18.44	5.642857	37.225	36.571429	2.375	5.125	36.285714	13.857143	2.416667
ASV_591	8.75	10.7777778	4.625	2.7647059	3.4230769	0.8666667	20.1818182	26.4871795	11.4285714	9.88	7	9.425	10.1428571	7.75	66	13.6428571	15.9285714	11.6666667
ASV_756	1.5	1.888889	1.375	31.294118	41.346154	4.666667	6.69697	1.230769	1.028571	44.4	4.261905	1.525	22	2.125	2.375	5.5	2.357143	3.5
ASV_479	2.625	4.6666667	1.375	72.3529412	1.6153846	17	5.9393939	4.5897436	7.4571429	7.42	14.2142857	5.3	18.1428571	41.125	95.875	0.9285714	5.6428571	4.3333333
ASV_702	3.875	3.444444	64.375	23.705882	5.269231	87.466667	4.242424	2.615385	12.885714	10.62	12.452381	5.375	3.285714	4.25	5.875	12.571429	3.142857	5.083333
ASV_1118	3.125	7	7.25	37.411765	4.769231	8.933333	26.787879	8.641026	5.971429	11.44	21.690476	12.9	3.285714	6.125	4.5	1.5	4.5	9.25
ASV_447	7.25	1.7777778	0.375	0.6470588	9.8846154	16.5333333	4.5151515	7.025641	36.2857143	4.02	26.8809524	10.3	53.8571429	19	10.875	2.7142857	3.4285714	2.75
ASV_659	2.625	1.111111	5.5	49.941176	5.192308	2.533333	6.060606	9.846154	2.314286	25.46	1.309524	2.925	7.285714	5.75	32.625	4.071429	7	85.583333
ASV_511	0	0.11111111	0	10.35294118	0.34615385	9.8	110.7878788	6.71794872	12.57142857	0.34	0.07142857	0.25	0	0.125	0	0.14285714	1.07142857	0.33333333
ASV_904	1.5	7.8888889	1	7.9411765	87.6538462	7.5333333	1.9393939	3.3333333	3.3142857	2.38	13.2142857	8.65	0.1428571	7.5	1.375	5.9285714	31.2142857	16.75
ASV_922	1.375	2.1111111	1.375	143.7647059	26.6538462	0.7333333	23.3939394	1	0.5714286	7.34	1.1428571	1.95	9.5714286	7.75	0.875	2.6428571	0.5	1.75
ASV_538	4.5	6.777778	6.25	2.058824	4.576923	3.266667	7.575758	7.410256	5.4	3.12	12.119048	8.1	20.857143	29.625	149.75	55.857143	9.785714	11.25
ASV_619	11.875	5.333333	17.625	6.941176	5.846154	5.866667	17.454545	12.025641	8.514286	21.18	12.02381	11.975	30.571429	14.25	10.625	4.285714	6.357143	5
ASV_1140	8.25	0.7777778	0.375	29.1764706	53.7692308	1.1333333	0.9393939	1.7435897	1.3428571	43.72	0.4285714	0.55	26.8571429	6	0.875	0.5714286	1.0714286	0.5
ASV_500	6.5	5.444444	0.875	4.470588	1.423077	2.333333	84.909091	12.871795	4.685714	8.38	2.761905	4.475	1.428571	3.875	5.125	1.642857	3.714286	2.916667
ASV_1082	55.375	6.777778	9.25	2.058824	1.269231	2.533333	26.727273	4.358974	12.485714	5.06	9.47619	3.375	19.857143	10.75	90.625	3.642857	41.071429	5.333333
ASV_555	5.25	7.888889	10	13.117647	4.192308	28	1	5.333333	16.828571	11.8	9.214286	24.35	7.142857	5	59.5	13.642857	5.285714	3.25
ASV_451	7.875	15.111111	20.25	1	6.461538	4.666667	5.848485	5.897436	6.114286	3.86	7.904762	29.075	37	6.75	21.5	32.214286	27.285714	27.25
ASV_480	12.375	8.222222	13.5	2.352941	6.730769	83.133333	5.272727	4.589744	6.857143	3.54	2.809524	7.35	5.857143	19.75	147.625	6.142857	10.071429	4.416667
ASV_753	9.625	0.1111111	1.375	87.9411765	45.1923077	11.4666667	9.5151515	0.6666667	0.8285714	13.4	6.1428571	2.95	7	0.75	0.25	0.6428571	4.1428571	1
ASV_461	0.5	0.2222222	0.5	0.7647059	0.3461538	233	0.8484848	0.7179487	0.6857143	2.98	2.5714286	6.025	12	0.125	4.125	3.4285714	12.7142857	2.1666667
ASV_574	16.5	5.2222222	19.375	2.2352941	0.9615385	2	4.2424242	9.3076923	5.4285714	18.48	4.9761905	28.825	28.5714286	9.25	11.875	8.3571429	19.7857143	24.4166667
ASV_652	1.75	1.111111	0.75	64.352941	19	5.333333	39.575758	8.564103	6.771429	8.1	6.428571	1.275	8.571429	0.5	0.125	1.285714	3.428571	1.25
ASV_767	6.25	0.5555556	2.5	21	4.3076923	6.4	4.030303	2.5128205	1.7428571	22.06	7.7857143	45.8	3.1428571	1.625	0.875	8.2857143	3.2142857	3.9166667
ASV_1165	4	5.555556	22.625	34.411765	43.192308	8.8	7.151515	5.102564	16.6	6.22	6.642857	3.275	26	15.5	26.5	1.357143	1.571429	2.666667
ASV_636	2.125	4.111111	3.125	43.764706	49.730769	7.266667	13.757576	11.871795	6.657143	12.62	2.761905	2.9	8.571429	0.75	1.25	4.214286	1.928571	1.666667
ASV_948	56	3.7777778	0.125	32.7058824	8.8076923	2.2666667	16.7272727	1.3589744	0.8285714	24.34	9.7142857	12.775	1	4.625	0.125	5.5	7	8.6666667
ASV_821	60.5	0	0.625	20.17647059	9.38461538	12.13333333	0.24242424	0.25641026	30.22857143	19.14	0.14285714	0.25	90.42857143	0	0.125	32.28571429	0.07142857	0
ASV_1090	4	3.777778	1	43.294118	30.961538	1.2	4.484848	10.948718	5.228571	23.5	5.595238	8.725	5.714286	10.25	1.875	2.714286	3.071429	0.75
ASV_527	1.875	1.555556	8.125	15.470588	8.5	7.133333	12.545455	8.923077	23.6	9.88	17.095238	13.95	4.285714	7.625	7.625	3.071429	3.357143	7.416667
ASV_655	7.875	8.111111	13.25	25.823529	7.5	33.933333	16.272727	5.282051	7.342857	8.18	19.357143	14.05	2.857143	2	2.375	2.214286	5.071429	3
ASV_663	7.625	8.222222	6.125	34.117647	33.038462	2.266667	8.30303	10.358974	13.2	7.22	9.52381	6.2	17.428571	1.5	11.375	5.214286	3.642857	16.916667
ASV_1216	13.125	0.6666667	4.5	21.2941176	53.7307692	25.5333333	5.4242424	2.5897436	5.6285714	23.32	4.6428571	1.725	3.8571429	2.5	3.125	1.9285714	2.8571429	1.1666667
ASV_627	4.125	6.333333	99	5.588235	13.230769	1.6	10.333333	8.641026	9.6	12.18	6.547619	8.45	10.714286	10	8.375	3.071429	7.142857	33.333333
ASV_664	18.25	45.444444	66	3.176471	3.307692	2.4	10.878788	19.948718	8.742857	3.72	16.452381	11.95	4.714286	4.875	2.5	5.571429	4	3.666667
ASV_721	2	1.888889	0.75	4.470588	33.692308	7.466667	5	19.769231	2.142857	11.34	15.785714	19.45	2.428571	1.75	1.5	4.428571	4.428571	2.75
ASV_450	3.25	0.6666667	3.75	4.2941176	18.6153846	11.5333333	3.030303	12.4102564	3.4	16.06	31.5238095	6.425	0.5714286	0.375	2.25	10.3571429	14	5.5833333
ASV_831	15.75	0.4444444	0.625	41.9411765	40.2307692	31.9333333	2.7575758	1.6666667	0.8	20.86	2.4047619	1.6	41.4285714	2	0.375	0.4285714	12.7142857	4.4166667
ASV_608	0.875	3.5555556	1.25	9.3529412	86.5384615	4.9333333	4.3939394	1.8461538	6.0571429	17.08	1.3333333	3.725	8	8.625	10.125	1.0714286	0.7142857	4.25
ASV_683	102.125	10.666667	13.125	23.352941	1.423077	1.333333	8.030303	13.25641	12.085714	8.12	6.880952	1.95	13.428571	40.25	45.625	1.928571	1.285714	1.833333
ASV_581	1.75	1	1.875	0.8823529	4.7307692	1.8666667	2.2424242	4.0512821	1.9142857	57.92	7.2142857	12.05	0.8571429	0.25	0.25	1.3571429	5	1.1666667
ASV_532	3.25	2.444444	87.25	1.529412	21.923077	15.4	5.575758	5.769231	2.942857	8.8	17.571429	20.275	3.428571	1.625	1.25	5.071429	4.642857	2.916667
ASV_478	6.75	9.444444	7.75	9.176471	43.5	6.133333	7.393939	14.897436	19.057143	5.3	7.452381	5.975	10.142857	5.625	9.375	2.785714	4.214286	8.166667
ASV_558	2	1.2222222	19	4.2941176	8.4615385	14.8666667	6.4242424	6.4358974	2.5714286	24	4.5952381	4.075	4.4285714	7.25	1.125	91.5	5.2857143	0.9166667
ASV_497	0.125	1.222222	64	4.058824	14.076923	3.466667	23.090909	6.74359	3.457143	16	13.52381	6.875	2	21.875	0.875	7	8.571429	2.833333
ASV_763	17.125	12.333333	78	1.470588	5.653846	9.733333	4.030303	4.717949	5.714286	5.18	6.071429	28.575	26.571429	25.625	17.125	12.642857	5.357143	8.5
ASV_448	0	0.11111111	17.25	0	23.34615385	0	3.15151515	49.94871795	0.17142857	13.9	17.42857143	0.175	0	0.125	0	0.07142857	0.14285714	0.25
ASV_670	8.5	1.666667	2.75	2	5.730769	3.866667	2.060606	8.25641	3.857143	45.18	5.619048	16.6	3.428571	0.625	0.25	3.571429	4.428571	5.083333
ASV_596	3.25	2.666667	10	8.647059	13.961538	13.333333	15.515152	5.102564	15.142857	20.96	7.666667	11.2	19	3.375	2.875	4.785714	2.428571	3.833333
ASV_1209	60	6.111111	7	6.058824	3.884615	2.533333	9.060606	6.974359	6.914286	6.36	8.619048	11.275	34.571429	83.75	31.875	6.714286	5.928571	8.333333
ASV_542	8.625	10.777778	14.375	29.588235	24.884615	9.333333	11.121212	12.666667	7.085714	7.26	5.380952	4.075	23.428571	12.25	16.125	9.214286	10.142857	10.25
ASV_698	17.375	7.111111	6.5	3.352941	5.5	3	11.69697	9.487179	7.828571	5.58	12.904762	15.875	12.857143	20.75	17.5	25.571429	20.857143	14.416667
ASV_417	0	0	0	0	0.03846154	0.06666667	0.03030303	0	0	12.78	68.19047619	12.65	0	0	0	3.92857143	3.78571429	7
ASV_724	1.75	3.222222	2	21.647059	24.615385	35.333333	5.363636	7.487179	6.8	15.88	5.333333	6.725	41.285714	7.25	16.875	2.357143	2.428571	2.75
ASV_516	4.25	3	1.25	12.2352941	104.8461538	3	4.2424242	1.5384615	2.4857143	4.62	4.6666667	1.525	9.1428571	2.625	26	1.0714286	0.7857143	1
ASV_847	5.25	1.666667	6.625	23.294118	7.307692	53.266667	11.212121	7.153846	27.742857	3.5	3.452381	11.5	6	7.375	8.125	3.928571	1.142857	1.75
ASV_1079	6.75	2	1.625	28.3529412	19.3076923	9.2	13.2424242	7	3.1428571	18.08	13.0238095	6.4	1	7.125	2	0.8571429	19.6428571	3.8333333
ASV_830	8.125	5.1111111	2.125	24.8823529	93.9230769	1.8	2.4242424	2.4102564	1.4857143	12.1	1.9285714	1.45	3.8571429	2.75	3.75	1.6428571	3	0.8333333
ASV_623	6.375	2.111111	2.875	1.352941	3.461538	6.8	11.393939	11.205128	46.171429	6.92	7.166667	12.825	2.857143	2.125	3.125	4.142857	4.5	4.25
ASV_749	4.625	3.555556	14.75	7.647059	7.230769	14.533333	5.121212	7.871795	4.742857	26.1	4.833333	21.85	17.142857	5.75	2.75	1.285714	7.071429	5.916667
ASV_717	7.5	4.777778	2.75	60.117647	10.730769	11.333333	16.424242	6.435897	4.6	9.62	11.714286	4.675	8.142857	7.5	3.5	7.285714	5.428571	5.5
ASV_588	0.25	0.2222222	100.125	8.5882353	11.1923077	4.6666667	17.2121212	2.9487179	2.4285714	20.1	6.6190476	7.075	0.2857143	12.25	0.875	11.2142857	9.5	4.4166667
ASV_723	3.625	5.666667	4.5	26.823529	24.807692	13	7.878788	5.923077	15.828571	7.5	10.119048	4.775	18.714286	10.25	15	16.642857	3.857143	1.666667
ASV_537	17.375	4.666667	1.375	9.823529	8.423077	10.8	30.151515	9.179487	6	10.7	11	6.125	10	9.875	5.75	13.785714	8.714286	1.5
ASV_777	6.375	1.444444	5.125	36.647059	6.346154	32.133333	7.181818	6.128205	3.228571	18.04	10.333333	8.15	11.714286	4.5	2.375	9.928571	9.142857	3.583333
ASV_609	2.125	4	3	8	1.5	10.6	1.757576	6.512821	0.8	2.08	2.333333	70.325	10.714286	1.5	1	7.428571	5.071429	2.916667
ASV_743	1.625	3.222222	6	1.764706	6.769231	5.133333	8.030303	12.358974	32.971429	3.98	15.619048	8	10.714286	19	3.875	4.428571	16.428571	5.083333
ASV_629	0.5	5.666667	32.25	12.117647	1.846154	12.4	5.121212	4	1.857143	14.44	15.47619	35.25	0	0.625	0.125	1.857143	3.5	3.75
ASV_676	3.625	0.55555556	9.625	0.82352941	1.53846154	3.46666667	11.36363636	4.84615385	1.68571429	16.88	2.11904762	48.6	0	2.625	2.375	0.07142857	11.78571429	10.66666667
ASV_699	10	9.555556	4.125	1.470588	1.230769	4.866667	1.787879	5.641026	68.942857	2.56	4.619048	4.525	3.142857	3.25	2.125	0.5	30.857143	1.75
ASV_523	3.125	12.555556	3.25	7.705882	62.192308	3.933333	7.454545	8.025641	10.171429	6.48	1.97619	13.05	14.714286	2.375	2.375	2.357143	3.214286	1.166667
ASV_505	9.375	8	10.125	0.4117647	1	0.4666667	7.9090909	5.1794872	34.3714286	17.58	16.2857143	5.975	4.4285714	5.25	5.5	6.7142857	4.3571429	2.9166667
ASV_597	2.25	0.3333333	24.25	0.4705882	0.5384615	4.5333333	38.6969697	7.7179487	13.1428571	15.42	0.1904762	6.275	64.5714286	10.375	3.375	1.0714286	0.2857143	7.3333333
ASV_694	0	0.1111111	1.125	18.1764706	109.8461538	3.0666667	8.3030303	1.3333333	1.5428571	7.8	0.6666667	0.125	0.1428571	0	0.125	0.3571429	0.2142857	0.5
ASV_746	16.375	5.444444	13.5	8	3.423077	22.2	6.666667	4.974359	9.914286	24.96	4.214286	12.85	20.714286	20.375	4.125	5.214286	2.357143	2.75
ASV_962	0.5	0.3333333	24.125	17.5882353	6	19.2	22.3030303	4.9487179	14.5142857	18.46	4.6428571	3.925	0.5714286	10.125	0.375	7.5	8.0714286	3.1666667
ASV_468	33.375	6.3333333	1.625	26.0588235	78.5769231	2.9333333	1.3939394	11.1794872	0.9428571	6.16	1.6666667	1.6	0.2857143	0.5	3	0.5714286	8.6428571	1.25
ASV_647	3.875	4.888889	8.375	16.705882	19.269231	46.533333	6.30303	8.794872	14.485714	8.9	5.047619	5.075	28.142857	5.375	1	6.785714	4.642857	3.083333
ASV_918	14.625	9.777778	11.5	7.470588	6.230769	11.333333	10.363636	13.282051	12.628571	4.8	7.142857	3.65	29.285714	12.25	56	10.857143	5.357143	20.833333
ASV_650	0	0	0	0.11764706	0	0	0.06060606	0	0.11428571	1.04	91	0.575	0	0	0	1.64285714	1.07142857	2.25
ASV_492	28	15.555556	9.75	1.058824	7.961538	2.533333	7.848485	4.282051	7.857143	14.42	9.404762	7.025	18	13.75	92.625	3.285714	8.214286	2.333333
ASV_835	7.75	3.111111	4	20.588235	50.615385	30.2	4.484848	3.230769	22.028571	1.64	1.595238	4.525	8	5.25	4.5	11.214286	1.857143	1.5
ASV_544	1.875	8.111111	31.875	13.117647	6	19.4	6.939394	6.74359	7.914286	7.9	7.738095	17.875	25.857143	9.25	30.5	6.357143	3.642857	6.916667
ASV_656	1	1.4444444	0.75	3.8235294	3.9615385	9.3333333	7.2727273	6.7435897	0.5714286	48.5	7.3095238	4.85	0.4285714	0.75	0.375	4.8571429	2.3571429	3.3333333
ASV_1085	8	0.2222222	4.5	4.3529412	13.8461538	18.5333333	3.5757576	1.3333333	1.2285714	15.86	11.3809524	34.325	5.5714286	2.25	2.375	6.5	4	3.5
ASV_552	8.375	2.666667	1.625	3.705882	5.076923	2.8	1.181818	1.846154	1.171429	35.94	7.261905	26.175	9	4.625	3	2.142857	4.428571	4.916667
ASV_540	5.375	6.222222	5.375	17.764706	2.923077	7.466667	12	5.128205	11.257143	17.22	5.642857	22.025	4	4	1.25	4.357143	10.357143	2.416667
ASV_441	0	0.1111111	0	9.7058824	33.0384615	34.6666667	23.5151515	0.7692308	0.2	2.5	6.8809524	1.85	115.7142857	6.875	7	3.7857143	3.7857143	1.25
ASV_709	7.25	5.777778	25.875	17.470588	15.346154	13	11.393939	11.692308	5.485714	4.82	8.357143	9.5	9.428571	25.125	15	11.857143	3.285714	7.083333
ASV_771	4.625	5.777778	10.75	15.235294	12.538462	17.933333	9.727273	6.102564	14.942857	17.08	5.02381	5.425	9	11.5	28.875	3.071429	3.071429	1.25
ASV_582	0.875	0.8888889	0.25	1.2941176	3.6538462	0.6	20.9393939	10.3846154	26.2857143	20.26	2.5952381	1.8	4.4285714	12.25	14.625	0.9285714	16.7857143	2.5833333
ASV_823	6	12.555556	12.5	3.117647	3.153846	3.066667	12.727273	7.692308	19.285714	3.9	9.785714	8.35	43.714286	31.625	43.75	3.428571	4.357143	4.666667
ASV_638	4	5.2222222	0.625	4.7647059	2.3461538	13.8	1.969697	4.974359	66.2	1.76	5.0714286	2.3	0.1428571	0.125	0.25	1.1428571	29.4285714	1.3333333
ASV_840	2.875	11.111111	3.75	10.941176	49.192308	5.933333	7.30303	4.230769	18.742857	3.74	7.52381	4.875	11.857143	14.5	3.875	2.785714	2.571429	4.083333
ASV_807	8.25	3.555556	7.375	28.529412	22.153846	38.266667	4.363636	6.538462	3.342857	12.14	13.738095	3.15	2.571429	4	2.375	1.785714	4.214286	3.5
ASV_710	5.5	16.222222	4.5	28	20.115385	8.533333	8.030303	5.307692	9.314286	20.54	2.952381	5.975	2.857143	3.75	1.25	4.642857	2.357143	8.583333
ASV_1147	0.5	0.1111111	0.25	20.7647059	4.9615385	1.7333333	0.2727273	3.5641026	0.3428571	16.74	21.2142857	32.425	0	9.875	0	0.7142857	0.2142857	0.75
ASV_737	31	129.333333	18.125	12.529412	5.653846	2.666667	8.878788	6.871795	5.971429	3.3	2.785714	2.725	8.571429	23.125	13.25	1.285714	3.071429	21.833333
ASV_509	2.5	1.5555556	1.125	0.1764706	1.2307692	1.8	23.8484848	6.3333333	41.2857143	3.72	17.3571429	5.075	3.1428571	2.125	0.125	0.4285714	1.5714286	1.5
ASV_832	2.25	4.444444	0.875	55.294118	27.269231	11	9.090909	1.74359	1.514286	17.8	3.404762	5.375	1.857143	4.5	2.25	2.142857	6.428571	4.25
ASV_534	0.625	0.3333333	0	2.7058824	97.5384615	0.4	2.6666667	3.6923077	0.6571429	6.72	3.2142857	2.35	2.1428571	1	0.125	17.2142857	3.7857143	0.9166667
ASV_713	6.125	1.555556	1	2.882353	2.5	8.466667	1.939394	9.948718	2.485714	13.14	5.142857	28.425	27.428571	3	3.625	29.071429	12.714286	2.666667
ASV_1189	3.375	1.888889	2	3.176471	1.653846	6.733333	5.272727	5.871795	4.142857	32	18.02381	7.55	3.142857	0.5	4	3.857143	5.142857	5.583333
ASV_444	0.125	0.3333333	6.75	0.2352941	93.1923077	0.2666667	1.5151515	1.0512821	0.6285714	4.62	11.7857143	5.275	3.7142857	0.375	0.875	0.6428571	2	5.5
ASV_893	12.375	2.1111111	3.125	64.7058824	8.9615385	1.2	1.3939394	0.8461538	0.8571429	34.72	1.7619048	0.8	9.4285714	12.75	1.25	1.2142857	1.0714286	1
ASV_621	1	0.2222222	3.375	5.3529412	3.3846154	21.5333333	16.6363636	9	5.2	4.98	3.8095238	21.6	8.7142857	1.625	3.5	15.2857143	29.3571429	3.75
ASV_944	6.125	2.1111111	0.375	57.2941176	7.0769231	1.7333333	7.2121212	4.7948718	3.6285714	16.04	0.8095238	1.35	95.5714286	19.75	12.375	0.6428571	0.5714286	2.0833333
ASV_579	12	7.333333	21.5	4.529412	3.230769	3.533333	4.848485	5.564103	8.828571	10.12	7.595238	13.9	29.428571	18.5	28.375	12.428571	9.357143	12
ASV_484	0.5	0.2222222	1.125	13.7058824	9.3076923	0.8666667	5.3333333	36.2820513	7.2285714	7.7	8.047619	5.625	0.4285714	6.375	1.125	2.6428571	11.3571429	7.25
ASV_984	5	2.777778	6.375	11.588235	6.346154	5.2	1.121212	1.74359	12.085714	39.38	7.166667	2.8	4.142857	3	4	1.785714	2.785714	1.833333
ASV_543	23.5	5.3333333	8	0.4117647	1.3461538	3.2	22.6060606	6.4358974	17.2571429	5.58	5.452381	16.65	7.1428571	5.625	4.375	11.3571429	3.8571429	9.75
ASV_593	4.25	2.333333	2.75	10.411765	3.692308	5.4	26.757576	5.794872	15.942857	10.98	4.738095	4.85	22.571429	9	13.25	4.214286	9.857143	3.583333
ASV_614	2.375	3.888889	5.125	1.882353	1.923077	16.533333	22.848485	8.846154	21.2	3.36	4.285714	14.25	23.428571	5.625	1.875	4.142857	1.642857	10
ASV_759	1.75	3.222222	2.5	19	7.807692	16.4	3.909091	8.871795	6.942857	16.1	15.619048	8.075	7.285714	1.125	6.5	4.928571	2.642857	4.25
ASV_860	4.375	3.777778	8.5	6.352941	31.769231	13.866667	10.212121	3.666667	4.428571	4.74	19.404762	8	9	8.125	2.125	2.928571	6	3.833333
ASV_1160	1.25	3.7777778	0.5	7.6470588	14.6923077	0.7333333	1.7272727	2.1538462	1.2285714	51.46	0.7857143	1.3	2.7142857	5.5	2.75	3.5	1.8571429	1.8333333
ASV_628	5.5	3	2.5	6.411765	1.346154	1.133333	16.181818	11.025641	16.342857	5.12	5.142857	9.625	13.285714	3.5	7.5	5.642857	32.285714	17.416667
ASV_563	1.125	2.777778	6.75	19.176471	7.576923	47.266667	2.636364	6.564103	2.514286	3.1	3.190476	2.825	19	145.375	2.375	2.785714	1.214286	3.166667
ASV_785	1.375	2	1.375	8.5294118	45.5	4	1.7878788	2.1538462	2.9428571	34.14	2.0714286	0.675	2.4285714	0.75	0.25	0.2857143	0.9285714	0.5
ASV_641	2.25	2.333333	2.75	10	2	7.133333	13.242424	16.74359	27.771429	12.78	2.428571	3.425	1.428571	3.5	4.125	5.928571	1	2.916667
ASV_682	2.875	2.111111	1.625	2.294118	8.307692	10.4	4.060606	4.205128	8.828571	5.18	6.642857	7.35	2.142857	33.625	126.5	2.071429	8.071429	15.75
ASV_1024	5.5	4.888889	6.375	15.352941	8.346154	9.066667	9.787879	11	9	4.82	5.809524	4.6	50.285714	14.75	33.875	5	6.714286	10.583333
ASV_935	2.125	2.888889	1.125	39.941176	22.076923	19.133333	1.969697	3.051282	1.914286	4.96	3.619048	2.9	6.142857	37.5	5.25	3.785714	40.214286	13.25
ASV_711	3.5	16.444444	1.75	3.823529	62.846154	1.866667	5.030303	2.717949	2.171429	3.94	4.333333	7.875	3.285714	46	4.375	1.357143	3.714286	5.083333
