OTUID	All	DEmed	DEpost	DGpre	DSmed	DSpost	DSpre	HEmed	HEpost	HGpre	HSmed	HSpost	HSpre	IEmed	IEpost	IGpre	ISmed	ISpost	ISpre
ASV_471	0.03114	0.2968662181	0.0034327255	0.2549617419	0.0006458124	0.0328673015	0.0002896082	0.0450801093	0.0064144272	0.0703942755	0.0126622465	0.0092800651	0.0222927591	0.0044395989	0.0041073024	0.0147981304	0.0016814894	0.0026848957	0.0131440497
ASV_685	0.028084	0.0039458410	0.0112751878	0.0026368136	0.0330991453	0.2797956516	0.0502770819	0.0050831761	0.0202372470	0.0080044896	0.0331749446	0.0042083156	0.0263446748	0.0063963507	0.0039855644	0.0008518486	0.0278964801	0.0165055384	0.0018742633
ASV_395	0.027311	0.004805429	0.010017772	0.010118696	0.205069225	0.014733466	0.010936153	0.008378371	0.014984229	0.027447897	0.006147134	0.012021415	0.023019085	0.013239479	0.012183669	0.074984061	0.004988497	0.003481788	0.006046722
ASV_381	0.032549	0.013877038	0.026510093	0.006405862	0.021626478	0.016894542	0.033832229	0.012165439	0.012703981	0.028465251	0.017530753	0.022598927	0.025264571	0.132432949	0.039123373	0.106184102	0.044719328	0.036683344	0.200608344
ASV_356	0.0304	0.015048222	0.048888673	0.022356164	0.038965043	0.028709092	0.029269084	0.031751573	0.076080627	0.033599299	0.013922523	0.028613151	0.016654146	0.021498199	0.055471242	0.058695452	0.015748848	0.009591066	0.008787631
ASV_1066	0.027339	0.0503727806	0.0007539090	0.2753191342	0.0097569999	0.0092748596	0.0543673358	0.0052025538	0.0027314789	0.0261894987	0.0135280150	0.0195384477	0.0696989109	0.0240248535	0.0030254508	0.0006002928	0.0082346571	0.0102216737	0.0064749322
ASV_1072	0.033422	0.020742841	0.031937123	0.059233043	0.024673221	0.008204163	0.064048631	0.014962142	0.028522598	0.014177102	0.034846604	0.055246385	0.020097363	0.078843464	0.036864817	0.072430059	0.038487857	0.061210787	0.047430337
ASV_312	0.023948	0.0012224245	0.0311606424	0.0005842527	0.1923213625	0.0016215708	0.0004889662	0.0071197019	0.0042340029	0.0132482138	0.0340151711	0.0103728329	0.0081842075	0.0263627126	0.0021773799	0.0069671402	0.0058129931	0.0145426369	0.0195102303
ASV_485	0.027214	0.013337542	0.002769147	0.023064054	0.024706225	0.010465200	0.007957622	0.132145857	0.004427908	0.028074118	0.011803031	0.014404705	0.031344010	0.006719089	0.002879291	0.008653904	0.005700156	0.008268452	0.001821494
ASV_353	0.027901	0.030217492	0.053922240	0.016704207	0.028303811	0.007465320	0.012191199	0.044323520	0.122773765	0.015508889	0.011683292	0.009701826	0.005417337	0.030054432	0.032008367	0.012617815	0.009415935	0.033873797	0.002826456
ASV_330	0.026949	0.0001946517	0.0001882105	0.0007020322	0.0285195926	0.0020504607	0.0006067826	0.0232046762	0.0137158802	0.0179428259	0.1031357289	0.0549967680	0.0165342909	0.0000000000	0.0025830938	0.0004077962	0.0047813612	0.0079097096	0.0045020946
ASV_419	0.02373	0.002301793	0.003881150	0.002868927	0.080665739	0.002821849	0.008399642	0.012753820	0.014154353	0.017053082	0.012240908	0.004133122	0.048518166	0.010049293	0.003428790	0.013479075	0.011245577	0.138736377	0.006685482
ASV_357	0.026761	0.016439558	0.004964040	0.013234561	0.041486780	0.048537276	0.084585368	0.023979091	0.021064714	0.031540202	0.009035120	0.041031189	0.014737958	0.010013606	0.016810362	0.005761462	0.013471995	0.058941731	0.010219096
ASV_351	0.024487	0.003206452	0.002580228	0.047707300	0.146547642	0.008345804	0.025968685	0.006792868	0.007720959	0.023929661	0.007268000	0.033054272	0.016817303	0.001762635	0.001502364	0.003146771	0.014316685	0.035060508	0.011207753
ASV_295	0.021329	0.0000000000	0.0023026659	0.0000000000	0.2680059986	0.0005030229	0.0004763149	0.0011844008	0.0002775624	0.0040825816	0.0051057320	0.0027577618	0.0036095709	0.0248715691	0.0002706565	0.0000000000	0.0071398620	0.0168011435	0.0007698409
ASV_589	0.025181	0.0005101006	0.0356360318	0.0005191612	0.0052630271	0.0010402519	0.0114966739	0.0119022776	0.0124451224	0.0806283839	0.0552975052	0.0325931214	0.0258728271	0.0000000000	0.0005462968	0.0002129622	0.0139583209	0.0219765882	0.0076910979
ASV_930	0.025189	0.009642905	0.026109645	0.024268964	0.075028061	0.020430201	0.076922860	0.009354892	0.013853644	0.012556134	0.013798561	0.010630488	0.046441641	0.009966241	0.024148764	0.077480514	0.006031978	0.005970128	0.005763836
ASV_378	0.027654	0.004824725	0.010557364	0.029590710	0.016241302	0.018877413	0.064996003	0.046124237	0.045240527	0.058216191	0.009893760	0.005935896	0.020357939	0.043695599	0.008331861	0.036823862	0.008358408	0.022528998	0.031166483
ASV_545	0.025092	0.020261284	0.027778652	0.009631636	0.012035825	0.006463934	0.029056203	0.009410189	0.032711289	0.008494591	0.035017587	0.007548129	0.077748472	0.004920065	0.004541523	0.006336185	0.022610880	0.012690220	0.016690216
ASV_440	0.024382	0.0175068336	0.0050603828	0.0176875890	0.0022590039	0.0193926151	0.0014144915	0.0114177842	0.1809491993	0.0041460292	0.0059616069	0.0048269275	0.0045901057	0.0000000000	0.0005399776	0.0042592431	0.0728486414	0.0023129294	0.0002815432
ASV_383	0.027034	0.002818914	0.007228439	0.005366184	0.002902778	0.004114593	0.001865019	0.014322966	0.006324877	0.024507235	0.006466413	0.028219254	0.012985671	0.098831843	0.268899010	0.004955902	0.207637337	0.037798939	0.009838378
ASV_427	0.028817	0.033913528	0.085654514	0.018273958	0.006578147	0.003590259	0.014302860	0.023259651	0.033063826	0.018885105	0.016393131	0.047794917	0.033872596	0.042364102	0.039143446	0.064855680	0.036908476	0.040769500	0.028322763
ASV_382	0.022908	0.001831923	0.004809671	0.030124781	0.075818771	0.008609371	0.027455749	0.007401873	0.007076461	0.039570878	0.006132833	0.011753654	0.027321103	0.006352880	0.002913936	0.025488863	0.060724572	0.072339057	0.003544656
ASV_374	0.029433	0.04392958	0.03301702	0.02213350	0.01563854	0.01197325	0.01664565	0.02253482	0.01809211	0.01741700	0.03650013	0.05463241	0.03002232	0.04705608	0.03470978	0.02785484	0.02674033	0.04590816	0.03896542
ASV_604	0.024689	0.003813503	0.005886503	0.005373164	0.057507906	0.024225891	0.142275042	0.014823306	0.007043259	0.019475185	0.010468396	0.009420015	0.041528498	0.007102396	0.004076159	0.019707461	0.017242921	0.016578627	0.005417481
ASV_366	0.023773	0.0024066810	0.0037053950	0.0109872897	0.0087508612	0.0015414977	0.0007474758	0.0220282450	0.1238971923	0.0199552966	0.0143957464	0.0311928047	0.0083214539	0.0037405702	0.0110587113	0.0008021810	0.0139768789	0.0112400383	0.0123499815
ASV_458	0.027165	0.03357220	0.02170620	0.03235883	0.02292182	0.03850767	0.02533087	0.02025157	0.02169894	0.02573990	0.02306926	0.03465051	0.03322537	0.03322532	0.03731751	0.06063693	0.01229325	0.02259661	0.01947813
ASV_397	0.027227	0.001514153	0.000502082	0.003206672	0.002970075	0.026042230	0.010149152	0.002357000	0.001850688	0.007043661	0.012459646	0.003744617	0.154889982	0.004492202	0.001227003	0.005042197	0.019155299	0.045781542	0.006674875
ASV_635	0.026062	0.009976355	0.010444231	0.024517779	0.098519595	0.028512993	0.054733480	0.012405142	0.046375531	0.025028465	0.010794768	0.017472662	0.008372448	0.029447334	0.016145206	0.022741330	0.007129403	0.008452013	0.036847603
ASV_494	0.023882	0.004233996	0.003867624	0.010659220	0.036941558	0.022720608	0.058466012	0.014771208	0.021249727	0.025082942	0.016935161	0.038897446	0.026596591	0.006202522	0.006698168	0.024778797	0.013456230	0.028005932	0.014238277
ASV_454	0.024354	0.008871958	0.008343747	0.016443583	0.008985290	0.013970884	0.106059877	0.012951454	0.039113360	0.024075904	0.015928368	0.012257114	0.018311791	0.009870033	0.009301197	0.074839656	0.014666823	0.082881931	0.016522852
ASV_349	0.022248	0.004110473	0.000698375	0.003376423	0.150153682	0.043611104	0.014818075	0.006562858	0.007622511	0.023381898	0.009017214	0.001476419	0.018774645	0.027126210	0.006835638	0.019506937	0.007390048	0.033611534	0.007135247
ASV_430	0.024245	0.004057525	0.003092573	0.002071980	0.002927236	0.014751392	0.005053746	0.062628895	0.003487624	0.008054067	0.011127033	0.020710360	0.024882806	0.005908460	0.004729828	0.054066972	0.018137069	0.010924673	0.189594935
ASV_522	0.025779	0.017692927	0.011813394	0.031456003	0.072004817	0.013304291	0.059787393	0.019482771	0.022810993	0.013994503	0.025990478	0.020221850	0.013647936	0.056311141	0.034707235	0.048820382	0.017001815	0.026435012	0.007395162
ASV_420	0.026387	0.061048585	0.089926316	0.044233554	0.031995918	0.002834057	0.017733006	0.023145405	0.053833978	0.024854768	0.005251778	0.014098585	0.010566260	0.031441992	0.159701006	0.034530000	0.009349137	0.013313764	0.027062926
ASV_1182	0.02385	0.001859941	0.003299614	0.026070939	0.044327342	0.027810023	0.061466232	0.018201539	0.005312782	0.011903423	0.003570795	0.023316275	0.066229713	0.007521771	0.003921682	0.013168877	0.022330964	0.003795895	0.006516719
ASV_336	0.02135	0.0021548618	0.0030512888	0.0002657652	0.0007349405	0.0028713582	0.0655770526	0.0071179648	0.0227630480	0.0047070487	0.0981835674	0.0184780233	0.0080053311	0.0012675409	0.0032556428	0.0007360545	0.0169670786	0.0072993025	0.0098329809
ASV_463	0.029145	0.007801431	0.010615970	0.009359463	0.004951819	0.075129327	0.049284008	0.015906665	0.008875896	0.009281821	0.007897645	0.120543351	0.031401062	0.004364762	0.011328069	0.003056190	0.021194218	0.020921948	0.017276115
ASV_415	0.024348	0.013780890	0.026371365	0.010423513	0.003540613	0.004856601	0.004409157	0.048792859	0.085472837	0.015869200	0.006234746	0.018633668	0.018126708	0.010728791	0.013787529	0.023285508	0.011335425	0.016411269	0.047794640
ASV_616	0.024859	0.004326133	0.035855109	0.010854302	0.081057251	0.049589485	0.027996432	0.011718419	0.046800874	0.011315032	0.006988522	0.016520535	0.023508213	0.019315248	0.033763548	0.053556527	0.008810861	0.010104412	0.013459056
ASV_1084	0.021904	0.001473255	0.006962779	0.006380638	0.015158104	0.021723275	0.005178032	0.005770726	0.003071718	0.013892819	0.021942628	0.027409953	0.078415885	0.003226926	0.003271295	0.019015250	0.029111479	0.007999917	0.006192419
ASV_384	0.032716	0.0022506287	0.0060291381	0.0014456867	0.0168153467	0.0123610316	0.0097933265	0.0432941459	0.1715589666	0.0165992712	0.0239566892	0.0306242171	0.0064111674	0.0041403926	0.0621034140	0.0008427846	0.0085445005	0.0122876643	0.0093556400
ASV_996	0.022996	0.001749135	0.003727257	0.003567847	0.071946922	0.107703479	0.053520079	0.006777118	0.014275088	0.017981158	0.005096462	0.007650448	0.040942631	0.010005832	0.010069452	0.010731228	0.005126157	0.002627462	0.008562341
ASV_1208	0.02259	0.003873992	0.005847396	0.087758906	0.081818476	0.004500953	0.069465743	0.011993647	0.010628320	0.013281960	0.010596748	0.033180479	0.020387178	0.005570823	0.004550408	0.033885071	0.003343935	0.003938804	0.003980016
ASV_408	0.026284	0.030744433	0.018427677	0.147303968	0.007664385	0.007156662	0.017737577	0.044661406	0.040229021	0.035596709	0.008395896	0.013257884	0.038761587	0.008121302	0.010050625	0.007792439	0.008371289	0.017556121	0.016814790
ASV_457	0.024614	0.002075667	0.003204145	0.004268149	0.038468864	0.016007640	0.079625771	0.052860564	0.016090390	0.021859087	0.014363289	0.013628855	0.019570056	0.011089850	0.008698090	0.072021039	0.023138955	0.004994023	0.020335922
ASV_519	0.023944	0.002134022	0.001800711	0.022010000	0.096593102	0.005562443	0.047874090	0.016521175	0.008111972	0.031501410	0.034823324	0.028800118	0.010872317	0.004013212	0.002076467	0.013279006	0.007015295	0.009694729	0.008425350
ASV_584	0.024714	0.01038588	0.02745426	0.01431218	0.01972422	0.03455420	0.03337435	0.01860398	0.05527256	0.02005198	0.01682165	0.02706508	0.02466714	0.02308975	0.01806124	0.03286994	0.01060284	0.01620552	0.01731450
ASV_769	0.031228	0.008116757	0.012481700	0.003254481	0.008969501	0.018352784	0.008203911	0.014270918	0.021233036	0.016578964	0.035039868	0.027892221	0.008903776	0.038517127	0.001718486	0.003260663	0.211169847	0.123177670	0.108364169
ASV_404	0.025153	0.029386085	0.037871660	0.047009590	0.006793078	0.014357418	0.016843603	0.087138394	0.012352204	0.009848424	0.009488709	0.029214074	0.025300059	0.015755201	0.010422860	0.029447254	0.015590326	0.020205384	0.014127528
ASV_421	0.026424	0.004998898	0.006508334	0.026271047	0.035267831	0.032529689	0.038457567	0.029989471	0.017367520	0.036201408	0.021496602	0.018807370	0.020456527	0.022468579	0.001892812	0.075318428	0.024935323	0.034321013	0.048157260
ASV_559	0.021523	0.007050856	0.001850378	0.013323525	0.023749471	0.004364282	0.058946697	0.003565218	0.007976120	0.035079917	0.003697553	0.006922544	0.070136223	0.007359346	0.005143354	0.103423743	0.002139334	0.001613983	0.002020220
ASV_344	0.022252	0.0024216604	0.0017561561	0.0069474737	0.0091470521	0.0029117500	0.0002022609	0.0283999281	0.0024534310	0.0013955422	0.0301697365	0.1263911946	0.0056249811	0.0072728629	0.0000000000	0.0001840136	0.0129778658	0.0032688570	0.0047718327
ASV_411	0.025121	0.001767277	0.005241232	0.007106899	0.010912542	0.011825155	0.005910417	0.025101002	0.011833430	0.010974772	0.013267430	0.015941605	0.087361958	0.003356706	0.001027777	0.017088080	0.032723551	0.056111451	0.027927835
ASV_707	0.025059	0.002690535	0.050079485	0.012987556	0.009112755	0.202511236	0.006920497	0.014618363	0.008569299	0.025021287	0.015766873	0.018596183	0.019438382	0.051035983	0.040784330	0.060993831	0.012463739	0.015636799	0.009246673
ASV_637	0.020961	0.094889639	0.019780825	0.268166306	0.004586737	0.029942904	0.001308273	0.009075406	0.037982202	0.009365871	0.005546544	0.018100462	0.018792135	0.015516458	0.005584097	0.021361728	0.001306894	0.001814894	0.005316589
ASV_477	0.023517	0.014613336	0.002559755	0.034336960	0.014923818	0.002363055	0.007990965	0.031526062	0.092773334	0.004719411	0.005227804	0.003308183	0.009375525	0.007649766	0.012517978	0.214545799	0.030973871	0.030518735	0.010864275
ASV_406	0.027466	0.004508552	0.002147473	0.002865322	0.172272129	0.001324441	0.032151510	0.001482377	0.002293368	0.001079876	0.009514360	0.086867066	0.009346121	0.005440956	0.018367867	0.005747528	0.012115212	0.023182030	0.018164206
ASV_729	0.022609	0.001834445	0.004741601	0.005586300	0.024988062	0.048348357	0.053326175	0.008853430	0.006261815	0.046486143	0.042924751	0.008791172	0.030155751	0.011592227	0.015449181	0.006189829	0.011028144	0.008287723	0.003554678
ASV_583	0.02458	0.013459511	0.007736141	0.011173946	0.032254886	0.017734153	0.023560647	0.045564579	0.030257115	0.027969942	0.035207458	0.013218715	0.017070549	0.011183120	0.023179196	0.009722177	0.036629487	0.012464711	0.004305456
ASV_465	0.024248	0.022199871	0.055007666	0.011155233	0.009155838	0.005605455	0.007721045	0.018983512	0.035505291	0.020971986	0.012815613	0.057190815	0.017969416	0.009290000	0.011673593	0.100084813	0.023660122	0.026834119	0.016572506
ASV_734	0.022683	0.0061702660	0.0077050692	0.0045492047	0.1509387382	0.0316852071	0.0211070914	0.0073679997	0.0068342721	0.0043262578	0.0470933610	0.0063354463	0.0142209948	0.0008229545	0.0003928175	0.0017217339	0.0052152113	0.0056105675	0.0033579728
ASV_369	0.019104	0.004447540	0.013547746	0.009044632	0.002625253	0.002402310	0.001557735	0.027076700	0.083334398	0.071075568	0.002796121	0.006726219	0.001762406	0.001875874	0.002955312	0.008767017	0.001979973	0.003547652	0.002894419
ASV_684	0.021779	0.004160182	0.009037472	0.024498486	0.135920259	0.026410362	0.052587496	0.010232826	0.012599191	0.009548883	0.006155160	0.010743078	0.015755417	0.010629875	0.010029844	0.018742373	0.005684921	0.006334868	0.012266388
ASV_550	0.024538	0.0007786070	0.0965553841	0.0004250616	0.0479517742	0.0002097293	0.0000000000	0.0994743493	0.0001188182	0.0165670285	0.0319573808	0.0001650740	0.0325850822	0.0001856445	0.0001713526	0.0002129622	0.0000000000	0.0000000000	0.0001136185
ASV_651	0.024167	0.015422632	0.008707064	0.016193346	0.007600141	0.003803604	0.043310366	0.008905928	0.015236294	0.052372419	0.009882534	0.067558834	0.028997076	0.006171046	0.003500877	0.009397057	0.030755347	0.009839673	0.007667750
ASV_531	0.022418	0.003305734	0.004546401	0.010284204	0.002553588	0.004469702	0.002208581	0.024084895	0.009540292	0.031899517	0.010728872	0.017169906	0.055600220	0.013984854	0.006424116	0.013381385	0.120687308	0.005829152	0.003699861
ASV_401	0.026304	0.0030824221	0.0051962803	0.0092709963	0.0059666658	0.0031274227	0.0024692817	0.0071433463	0.0028760584	0.0249619195	0.0163132632	0.0090580534	0.1468012964	0.0004282577	0.0001820989	0.0004259243	0.0025708177	0.0058487358	0.0025039022
ASV_1000	0.023939	0.009175088	0.006118439	0.003407149	0.007348074	0.054534084	0.005321371	0.017700315	0.027101777	0.036018372	0.034193233	0.015385982	0.040605326	0.010906424	0.011417271	0.003614982	0.035245309	0.018196849	0.009524043
ASV_512	0.021071	0.0003337565	0.0044449571	0.0027696543	0.0714418913	0.0065646631	0.0812444562	0.0095100170	0.0025214569	0.0119225842	0.0114132241	0.0127267003	0.0508279563	0.0011430118	0.0007721284	0.0027480378	0.0077458839	0.0101199641	0.0048420076
ASV_530	0.021195	0.010983358	0.003950450	0.052629770	0.003751432	0.011961661	0.006437731	0.012493342	0.011595730	0.032913344	0.012792176	0.015469015	0.060991869	0.017928393	0.008789123	0.015229370	0.011342401	0.038088625	0.007223970
ASV_592	0.024354	0.010387074	0.019068345	0.007573782	0.012368488	0.007559062	0.009916222	0.044409656	0.038555541	0.043987831	0.020049950	0.024618901	0.019927772	0.042788594	0.019580290	0.012923949	0.009126017	0.016373166	0.014027417
ASV_688	0.021176	0.003177745	0.001448203	0.002000817	0.039142882	0.018283677	0.037696480	0.008605538	0.020355170	0.017569585	0.005731757	0.005849044	0.072733534	0.001557022	0.003379398	0.004012406	0.004432181	0.014985198	0.008232442
ASV_744	0.024511	0.036671825	0.015962664	0.121271218	0.018222028	0.017849068	0.005326286	0.027313780	0.041482463	0.019388847	0.027900252	0.021008745	0.012663611	0.016907738	0.022453324	0.058934813	0.007687039	0.030735212	0.012177013
ASV_653	0.022666	0.0117602926	0.0012054779	0.0548877218	0.0006632651	0.0122679803	0.0387403797	0.1221851450	0.0037939686	0.0104286228	0.0030863268	0.0072414829	0.0263846942	0.0105828139	0.0028797760	0.0025180182	0.0084241274	0.0044166737	0.0025083089
ASV_459	0.024169	0.0024452804	0.0070874446	0.0045099478	0.0118387506	0.0223209045	0.0001863992	0.0259341728	0.1279899544	0.0204087817	0.0105409158	0.0132504848	0.0031989441	0.0259023505	0.0721812231	0.0474437198	0.0093188925	0.0000000000	0.0000000000
ASV_416	0.023074	0.0009990070	0.0001620367	0.0249375483	0.0041032136	0.0038697810	0.0002041350	0.0049764823	0.0039942853	0.0030102104	0.0196685525	0.0484480525	0.1049881080	0.0003729673	0.0000000000	0.0000000000	0.0034807143	0.0000000000	0.0005208415
ASV_833	0.021687	0.105022022	0.002391181	0.053909083	0.004652344	0.010813569	0.001712789	0.011513460	0.005042036	0.028449414	0.005498420	0.011361443	0.082580278	0.005165349	0.001956297	0.000382648	0.001008354	0.008874026	0.005909740
ASV_490	0.019917	0.005910261	0.017197156	0.097141611	0.002227326	0.013579998	0.002190806	0.006187305	0.008726398	0.009038875	0.056608904	0.044999754	0.012620247	0.010047985	0.005991659	0.007455942	0.013862213	0.010761199	0.017438814
